ProductID,ProductTHTDatum,CStatusProduct,FStatusProduct,PStatusProduct,SoortProductID
3026,2024-03-03,Gemaakt,Niet gevuld,Niet verpakt,2
3027,2024-04-04,In Productie,Gevuld,Niet verpakt,2
3028,2024-05-05,Gemaakt,Niet gevuld,Niet verpakt,1
3029,2024-06-06,In Productie,Niet gevuld,Niet verpakt,2
3030,2024-07-07,Gemaakt,Gevuld,Verpakt,1
3031,2024-08-08,In Productie,Niet gevuld,Niet verpakt,1
3032,2024-09-09,Gemaakt,Niet gevuld,Niet verpakt,1
3033,2024-10-10,In Productie,Gevuld,Niet verpakt,2
3034,2024-11-11,Gemaakt,Niet gevuld,Niet verpakt,2
3035,2024-12-12,In Productie,Niet gevuld,Verpakt,1
3036,2024-01-13,Gemaakt,Gevuld,Niet verpakt,1
3037,2024-02-14,In Productie,Niet gevuld,Niet verpakt,2
3038,2024-03-15,Gemaakt,Niet gevuld,Niet verpakt,2
3039,2024-04-16,In Productie,Gevuld,Niet verpakt,1
3040,2024-05-17,Gemaakt,Niet gevuld,Verpakt,1
3041,2024-06-18,In Productie,Niet gevuld,Niet verpakt,1
3042,2024-07-19,Gemaakt,Gevuld,Niet verpakt,2
3043,2024-08-20,In Productie,Niet gevuld,Niet verpakt,2
3044,2024-09-21,Gemaakt,Niet gevuld,Niet verpakt,1
3045,2024-10-22,In Productie,Gevuld,Verpakt,2
3046,2024-11-23,Gemaakt,Niet gevuld,Niet verpakt,1
3047,2024-12-24,In Productie,Niet gevuld,Niet verpakt,2
3048,2024-01-25,Gemaakt,Gevuld,Niet verpakt,2
3049,2024-02-26,In Productie,Niet gevuld,Niet verpakt,1
3050,2024-03-27,Gemaakt,Niet gevuld,Verpakt,1
3051,2024-04-28,In Productie,Gevuld,Niet verpakt,1
3052,2024-05-01,Gemaakt,Niet gevuld,Niet verpakt,2
3053,2024-06-02,In Productie,Niet gevuld,Niet verpakt,2
3054,2024-07-03,Gemaakt,Gevuld,Niet verpakt,1
3055,2024-08-04,In Productie,Niet gevuld,Verpakt,2
3056,2024-09-05,Gemaakt,Niet gevuld,Niet verpakt,2
3057,2024-10-06,In Productie,Gevuld,Niet verpakt,1
3058,2024-11-07,Gemaakt,Niet gevuld,Niet verpakt,1
3059,2024-12-08,In Productie,Niet gevuld,Niet verpakt,1
3060,2024-01-09,Gemaakt,Gevuld,Verpakt,2
3061,2024-02-10,In Productie,Niet gevuld,Niet verpakt,2
3062,2024-03-11,Gemaakt,Niet gevuld,Niet verpakt,1
3063,2024-04-12,In Productie,Gevuld,Niet verpakt,2
3064,2024-05-13,Gemaakt,Niet gevuld,Niet verpakt,1
3065,2024-06-14,In Productie,Niet gevuld,Verpakt,2
3066,2024-07-15,Gemaakt,Gevuld,Niet verpakt,2
3067,2024-08-16,In Productie,Niet gevuld,Niet verpakt,2
3068,2024-09-17,Gemaakt,Niet gevuld,Niet verpakt,2
3069,2024-10-18,In Productie,Gevuld,Niet verpakt,2
3070,2024-11-19,Gemaakt,Niet gevuld,Verpakt,2
3071,2024-12-20,In Productie,Niet gevuld,Niet verpakt,1
3072,2024-01-21,Gemaakt,Gevuld,Niet verpakt,2
3073,2024-02-22,In Productie,Niet gevuld,Niet verpakt,1
3074,2024-03-23,Gemaakt,Niet gevuld,Niet verpakt,2
3075,2024-04-24,In Productie,Gevuld,Verpakt,2
3076,2024-05-25,Gemaakt,Niet gevuld,Niet verpakt,1
3077,2024-06-26,In Productie,Niet gevuld,Niet verpakt,1
3078,2024-07-27,Gemaakt,Gevuld,Niet verpakt,1
3079,2024-08-28,In Productie,Niet gevuld,Niet verpakt,2
3080,2024-09-01,Gemaakt,Niet gevuld,Verpakt,2
3081,2024-10-02,In Productie,Gevuld,Niet verpakt,1
3082,2024-11-03,Gemaakt,Niet gevuld,Niet verpakt,2
3083,2024-12-04,In Productie,Niet gevuld,Niet verpakt,2
3084,2024-01-05,Gemaakt,Gevuld,Niet verpakt,1
3085,2024-02-06,In Productie,Niet gevuld,Verpakt,1
3086,2024-03-07,Gemaakt,Niet gevuld,Niet verpakt,2
3087,2024-04-08,In Productie,Gevuld,Niet verpakt,1
3088,2024-05-09,Gemaakt,Niet gevuld,Niet verpakt,1
3089,2024-06-10,In Productie,Niet gevuld,Niet verpakt,2
3090,2024-07-11,Gemaakt,Gevuld,Verpakt,2
3091,2024-08-12,In Productie,Niet gevuld,Niet verpakt,1
3092,2024-09-13,Gemaakt,Niet gevuld,Niet verpakt,1
3093,2024-10-14,In Productie,Gevuld,Niet verpakt,2
3094,2024-11-15,Gemaakt,Niet gevuld,Niet verpakt,1
3095,2024-12-16,In Productie,Niet gevuld,Verpakt,1
3096,2024-01-17,Gemaakt,Gevuld,Niet verpakt,2
3097,2024-02-18,In Productie,Niet gevuld,Niet verpakt,1
3098,2024-03-19,Gemaakt,Niet gevuld,Niet verpakt,2
3099,2024-04-20,In Productie,Gevuld,Niet verpakt,2
3100,2024-05-21,Gemaakt,Niet gevuld,Verpakt,1
3101,2024-06-22,In Productie,Niet gevuld,Niet verpakt,1
3102,2024-07-23,Gemaakt,Gevuld,Niet verpakt,2
3103,2024-08-24,In Productie,Niet gevuld,Niet verpakt,1
3104,2024-09-25,Gemaakt,Niet gevuld,Niet verpakt,2
3105,2024-10-26,In Productie,Gevuld,Verpakt,1
3106,2024-11-27,Gemaakt,Niet gevuld,Niet verpakt,1
3107,2024-12-28,In Productie,Niet gevuld,Niet verpakt,1
3108,2024-01-01,Gemaakt,Gevuld,Niet verpakt,2
3109,2024-02-02,In Productie,Niet gevuld,Niet verpakt,2
3110,2024-03-03,Gemaakt,Niet gevuld,Verpakt,1
3111,2024-04-04,In Productie,Gevuld,Niet verpakt,1
3112,2024-05-05,Gemaakt,Niet gevuld,Niet verpakt,1
3113,2024-06-06,In Productie,Niet gevuld,Niet verpakt,1
3114,2024-07-07,Gemaakt,Gevuld,Niet verpakt,2
3115,2024-08-08,In Productie,Niet gevuld,Verpakt,1
3116,2024-09-09,Gemaakt,Niet gevuld,Niet verpakt,1
3117,2024-10-10,In Productie,Gevuld,Niet verpakt,2
3118,2024-11-11,Gemaakt,Niet gevuld,Niet verpakt,2
3119,2024-12-12,In Productie,Niet gevuld,Niet verpakt,1
3120,2024-01-13,Gemaakt,Gevuld,Verpakt,1
3121,2024-02-14,In Productie,Niet gevuld,Niet verpakt,1
3122,2024-03-15,Gemaakt,Niet gevuld,Niet verpakt,1
3123,2024-04-16,In Productie,Gevuld,Niet verpakt,2
3124,2024-05-17,Gemaakt,Niet gevuld,Niet verpakt,1
3125,2024-06-18,In Productie,Niet gevuld,Verpakt,1
3126,2024-07-19,Gemaakt,Gevuld,Niet verpakt,2
3127,2024-08-20,In Productie,Niet gevuld,Niet verpakt,1
3128,2024-09-21,Gemaakt,Niet gevuld,Niet verpakt,2
3129,2024-10-22,In Productie,Gevuld,Niet verpakt,1
3130,2024-11-23,Gemaakt,Niet gevuld,Verpakt,2
3131,2024-12-24,In Productie,Niet gevuld,Niet verpakt,1
3132,2024-01-25,Gemaakt,Gevuld,Niet verpakt,2
3133,2024-02-26,In Productie,Niet gevuld,Niet verpakt,2
3134,2024-03-27,Gemaakt,Niet gevuld,Niet verpakt,1
3135,2024-04-28,In Productie,Gevuld,Verpakt,2
3136,2024-05-01,Gemaakt,Niet gevuld,Niet verpakt,2
3137,2024-06-02,In Productie,Niet gevuld,Niet verpakt,2
3138,2024-07-03,Gemaakt,Gevuld,Niet verpakt,1
3139,2024-08-04,In Productie,Niet gevuld,Niet verpakt,2
3140,2024-09-05,Gemaakt,Niet gevuld,Verpakt,2
3141,2024-10-06,In Productie,Gevuld,Niet verpakt,1
3142,2024-11-07,Gemaakt,Niet gevuld,Niet verpakt,1
3143,2024-12-08,In Productie,Niet gevuld,Niet verpakt,2
3144,2024-01-09,Gemaakt,Gevuld,Niet verpakt,1
3145,2024-02-10,In Productie,Niet gevuld,Verpakt,2
3146,2024-03-11,Gemaakt,Niet gevuld,Niet verpakt,2
3147,2024-04-12,In Productie,Gevuld,Niet verpakt,2
3148,2024-05-13,Gemaakt,Niet gevuld,Niet verpakt,1
3149,2024-06-14,In Productie,Niet gevuld,Niet verpakt,2
3150,2024-07-15,Gemaakt,Gevuld,Verpakt,2
3151,2024-08-16,In Productie,Niet gevuld,Niet verpakt,1
3152,2024-09-17,Gemaakt,Niet gevuld,Niet verpakt,2
3153,2024-10-18,In Productie,Gevuld,Niet verpakt,2
3154,2024-11-19,Gemaakt,Niet gevuld,Niet verpakt,1
3155,2024-12-20,In Productie,Niet gevuld,Verpakt,2
3156,2024-01-21,Gemaakt,Gevuld,Niet verpakt,1
3157,2024-02-22,In Productie,Niet gevuld,Niet verpakt,1
3158,2024-03-23,Gemaakt,Niet gevuld,Niet verpakt,1
3159,2024-04-24,In Productie,Gevuld,Niet verpakt,2
3160,2024-05-25,Gemaakt,Niet gevuld,Verpakt,1
3161,2024-06-26,In Productie,Niet gevuld,Niet verpakt,2
3162,2024-07-27,Gemaakt,Gevuld,Niet verpakt,2
3163,2024-08-28,In Productie,Niet gevuld,Niet verpakt,1
3164,2024-09-01,Gemaakt,Niet gevuld,Niet verpakt,1
3165,2024-10-02,In Productie,Gevuld,Verpakt,1
3166,2024-11-03,Gemaakt,Niet gevuld,Niet verpakt,1
3167,2024-12-04,In Productie,Niet gevuld,Niet verpakt,1
3168,2024-01-05,Gemaakt,Gevuld,Niet verpakt,2
3169,2024-02-06,In Productie,Niet gevuld,Niet verpakt,1
3170,2024-03-07,Gemaakt,Niet gevuld,Verpakt,2
3171,2024-04-08,In Productie,Gevuld,Niet verpakt,1
3172,2024-05-09,Gemaakt,Niet gevuld,Niet verpakt,1
3173,2024-06-10,In Productie,Niet gevuld,Niet verpakt,2
3174,2024-07-11,Gemaakt,Gevuld,Niet verpakt,2
3175,2024-08-12,In Productie,Niet gevuld,Verpakt,1
3176,2024-09-13,Gemaakt,Niet gevuld,Niet verpakt,2
3177,2024-10-14,In Productie,Gevuld,Niet verpakt,1
3178,2024-11-15,Gemaakt,Niet gevuld,Niet verpakt,1
3179,2024-12-16,In Productie,Niet gevuld,Niet verpakt,1
3180,2024-01-17,Gemaakt,Gevuld,Verpakt,2
3181,2024-02-18,In Productie,Niet gevuld,Niet verpakt,1
3182,2024-03-19,Gemaakt,Niet gevuld,Niet verpakt,2
3183,2024-04-20,In Productie,Gevuld,Niet verpakt,2
3184,2024-05-21,Gemaakt,Niet gevuld,Niet verpakt,1
3185,2024-06-22,In Productie,Niet gevuld,Verpakt,1
3186,2024-07-23,Gemaakt,Gevuld,Niet verpakt,1
3187,2024-08-24,In Productie,Niet gevuld,Niet verpakt,1
3188,2024-09-25,Gemaakt,Niet gevuld,Niet verpakt,2
3189,2024-10-26,In Productie,Gevuld,Niet verpakt,1
3190,2024-11-27,Gemaakt,Niet gevuld,Verpakt,1
3191,2024-12-28,In Productie,Niet gevuld,Niet verpakt,1
3192,2024-01-01,Gemaakt,Gevuld,Niet verpakt,2
3193,2024-02-02,In Productie,Niet gevuld,Niet verpakt,1
3194,2024-03-03,Gemaakt,Niet gevuld,Niet verpakt,1
3195,2024-04-04,In Productie,Gevuld,Verpakt,1
3196,2024-05-05,Gemaakt,Niet gevuld,Niet verpakt,2
3197,2024-06-06,In Productie,Niet gevuld,Niet verpakt,1
3198,2024-07-07,Gemaakt,Gevuld,Niet verpakt,1
3199,2024-08-08,In Productie,Niet gevuld,Niet verpakt,2
3200,2024-09-09,Gemaakt,Niet gevuld,Verpakt,1
3201,2024-10-10,In Productie,Gevuld,Niet verpakt,1
3202,2024-11-11,Gemaakt,Niet gevuld,Niet verpakt,2
3203,2024-12-12,In Productie,Niet gevuld,Niet verpakt,2
3204,2024-01-13,Gemaakt,Gevuld,Niet verpakt,2
3205,2024-02-14,In Productie,Niet gevuld,Verpakt,1
3206,2024-03-15,Gemaakt,Niet gevuld,Niet verpakt,1
3207,2024-04-16,In Productie,Gevuld,Niet verpakt,1
3208,2024-05-17,Gemaakt,Niet gevuld,Niet verpakt,2
3209,2024-06-18,In Productie,Niet gevuld,Niet verpakt,1
3210,2024-07-19,Gemaakt,Gevuld,Verpakt,2
3211,2024-08-20,In Productie,Niet gevuld,Niet verpakt,2
3212,2024-09-21,Gemaakt,Niet gevuld,Niet verpakt,2
3213,2024-10-22,In Productie,Gevuld,Niet verpakt,2
3214,2024-11-23,Gemaakt,Niet gevuld,Niet verpakt,2
3215,2024-12-24,In Productie,Niet gevuld,Verpakt,1
3216,2024-01-25,Gemaakt,Gevuld,Niet verpakt,1
3217,2024-02-26,In Productie,Niet gevuld,Niet verpakt,2
3218,2024-03-27,Gemaakt,Niet gevuld,Niet verpakt,2
3219,2024-04-28,In Productie,Gevuld,Niet verpakt,2
3220,2024-05-01,Gemaakt,Niet gevuld,Verpakt,2
3221,2024-06-02,In Productie,Niet gevuld,Niet verpakt,2
3222,2024-07-03,Gemaakt,Gevuld,Niet verpakt,1
3223,2024-08-04,In Productie,Niet gevuld,Niet verpakt,1
3224,2024-09-05,Gemaakt,Niet gevuld,Niet verpakt,2
3225,2024-10-06,In Productie,Gevuld,Verpakt,2
3226,2024-11-07,Gemaakt,Niet gevuld,Niet verpakt,2
3227,2024-12-08,In Productie,Niet gevuld,Niet verpakt,1
3228,2024-01-09,Gemaakt,Gevuld,Niet verpakt,1
3229,2024-02-10,In Productie,Niet gevuld,Niet verpakt,1
3230,2024-03-11,Gemaakt,Niet gevuld,Verpakt,2
3231,2024-04-12,In Productie,Gevuld,Niet verpakt,2
3232,2024-05-13,Gemaakt,Niet gevuld,Niet verpakt,1
3233,2024-06-14,In Productie,Niet gevuld,Niet verpakt,1
3234,2024-07-15,Gemaakt,Gevuld,Niet verpakt,2
3235,2024-08-16,In Productie,Niet gevuld,Verpakt,1
3236,2024-09-17,Gemaakt,Niet gevuld,Niet verpakt,2
3237,2024-10-18,In Productie,Gevuld,Niet verpakt,1
3238,2024-11-19,Gemaakt,Niet gevuld,Niet verpakt,1
3239,2024-12-20,In Productie,Niet gevuld,Niet verpakt,2
3240,2024-01-21,Gemaakt,Gevuld,Verpakt,2
3241,2024-02-22,In Productie,Niet gevuld,Niet verpakt,1
3242,2024-03-23,Gemaakt,Niet gevuld,Niet verpakt,1
3243,2024-04-24,In Productie,Gevuld,Niet verpakt,1
3244,2024-05-25,Gemaakt,Niet gevuld,Niet verpakt,2
3245,2024-06-26,In Productie,Niet gevuld,Verpakt,1
3246,2024-07-27,Gemaakt,Gevuld,Niet verpakt,1
3247,2024-08-28,In Productie,Niet gevuld,Niet verpakt,2
3248,2024-09-01,Gemaakt,Niet gevuld,Niet verpakt,2
3249,2024-10-02,In Productie,Gevuld,Niet verpakt,1
3250,2024-11-03,Gemaakt,Niet gevuld,Verpakt,2
3251,2024-12-04,In Productie,Niet gevuld,Niet verpakt,2
3252,2024-01-05,Gemaakt,Gevuld,Niet verpakt,1
3253,2024-02-06,In Productie,Niet gevuld,Niet verpakt,2
3254,2024-03-07,Gemaakt,Niet gevuld,Niet verpakt,1
3255,2024-04-08,In Productie,Gevuld,Verpakt,1
3256,2024-05-09,Gemaakt,Niet gevuld,Niet verpakt,1
3257,2024-06-10,In Productie,Niet gevuld,Niet verpakt,2
3258,2024-07-11,Gemaakt,Gevuld,Niet verpakt,2
3259,2024-08-12,In Productie,Niet gevuld,Niet verpakt,1
3260,2024-09-13,Gemaakt,Niet gevuld,Verpakt,2
3261,2024-10-14,In Productie,Gevuld,Niet verpakt,2
3262,2024-11-15,Gemaakt,Niet gevuld,Niet verpakt,1
3263,2024-12-16,In Productie,Niet gevuld,Niet verpakt,1
3264,2024-01-17,Gemaakt,Gevuld,Niet verpakt,1
3265,2024-02-18,In Productie,Niet gevuld,Verpakt,1
3266,2024-03-19,Gemaakt,Niet gevuld,Niet verpakt,1
3267,2024-04-20,In Productie,Gevuld,Niet verpakt,1
3268,2024-05-21,Gemaakt,Niet gevuld,Niet verpakt,1
3269,2024-06-22,In Productie,Niet gevuld,Niet verpakt,2
3270,2024-07-23,Gemaakt,Gevuld,Verpakt,2
3271,2024-08-24,In Productie,Niet gevuld,Niet verpakt,2
3272,2024-09-25,Gemaakt,Niet gevuld,Niet verpakt,1
3273,2024-10-26,In Productie,Gevuld,Niet verpakt,1
3274,2024-11-27,Gemaakt,Niet gevuld,Niet verpakt,2
3275,2024-12-28,In Productie,Niet gevuld,Verpakt,2
3276,2024-01-01,Gemaakt,Gevuld,Niet verpakt,2
3277,2024-02-02,In Productie,Niet gevuld,Niet verpakt,1
3278,2024-03-03,Gemaakt,Niet gevuld,Niet verpakt,1
3279,2024-04-04,In Productie,Gevuld,Niet verpakt,2
3280,2024-05-05,Gemaakt,Niet gevuld,Verpakt,2
3281,2024-06-06,In Productie,Niet gevuld,Niet verpakt,1
3282,2024-07-07,Gemaakt,Gevuld,Niet verpakt,2
3283,2024-08-08,In Productie,Niet gevuld,Niet verpakt,2
3284,2024-09-09,Gemaakt,Niet gevuld,Niet verpakt,1
3285,2024-10-10,In Productie,Gevuld,Verpakt,1
3286,2024-11-11,Gemaakt,Niet gevuld,Niet verpakt,2
3287,2024-12-12,In Productie,Niet gevuld,Niet verpakt,2
3288,2024-01-13,Gemaakt,Gevuld,Niet verpakt,2
3289,2024-02-14,In Productie,Niet gevuld,Niet verpakt,2
3290,2024-03-15,Gemaakt,Niet gevuld,Verpakt,2
3291,2024-04-16,In Productie,Gevuld,Niet verpakt,1
3292,2024-05-17,Gemaakt,Niet gevuld,Niet verpakt,2
3293,2024-06-18,In Productie,Niet gevuld,Niet verpakt,1
3294,2024-07-19,Gemaakt,Gevuld,Niet verpakt,1
3295,2024-08-20,In Productie,Niet gevuld,Verpakt,2
3296,2024-09-21,Gemaakt,Niet gevuld,Niet verpakt,1
3297,2024-10-22,In Productie,Gevuld,Niet verpakt,1
3298,2024-11-23,Gemaakt,Niet gevuld,Niet verpakt,1
3299,2024-12-24,In Productie,Niet gevuld,Niet verpakt,1
3300,2024-01-25,Gemaakt,Gevuld,Verpakt,2
3301,2024-02-26,In Productie,Niet gevuld,Niet verpakt,1
3302,2024-03-27,Gemaakt,Niet gevuld,Niet verpakt,2
3303,2024-04-28,In Productie,Gevuld,Niet verpakt,1
3304,2024-05-01,Gemaakt,Niet gevuld,Niet verpakt,2
3305,2024-06-02,In Productie,Niet gevuld,Verpakt,2
3306,2024-07-03,Gemaakt,Gevuld,Niet verpakt,2
3307,2024-08-04,In Productie,Niet gevuld,Niet verpakt,2
3308,2024-09-05,Gemaakt,Niet gevuld,Niet verpakt,1
3309,2024-10-06,In Productie,Gevuld,Niet verpakt,2
3310,2024-11-07,Gemaakt,Niet gevuld,Verpakt,1
3311,2024-12-08,In Productie,Niet gevuld,Niet verpakt,2
3312,2024-01-09,Gemaakt,Gevuld,Niet verpakt,2
3313,2024-02-10,In Productie,Niet gevuld,Niet verpakt,2
3314,2024-03-11,Gemaakt,Niet gevuld,Niet verpakt,2
3315,2024-04-12,In Productie,Gevuld,Verpakt,2
3316,2024-05-13,Gemaakt,Niet gevuld,Niet verpakt,2
3317,2024-06-14,In Productie,Niet gevuld,Niet verpakt,1
3318,2024-07-15,Gemaakt,Gevuld,Niet verpakt,2
3319,2024-08-16,In Productie,Niet gevuld,Niet verpakt,2
3320,2024-09-17,Gemaakt,Niet gevuld,Verpakt,1
3321,2024-10-18,In Productie,Gevuld,Niet verpakt,2
3322,2024-11-19,Gemaakt,Niet gevuld,Niet verpakt,2
3323,2024-12-20,In Productie,Niet gevuld,Niet verpakt,2
3324,2024-01-21,Gemaakt,Gevuld,Niet verpakt,2
3325,2024-02-22,In Productie,Niet gevuld,Verpakt,1
3326,2024-03-23,Gemaakt,Niet gevuld,Niet verpakt,1
3327,2024-04-24,In Productie,Gevuld,Niet verpakt,2
3328,2024-05-25,Gemaakt,Niet gevuld,Niet verpakt,2
3329,2024-06-26,In Productie,Niet gevuld,Niet verpakt,1
3330,2024-07-27,Gemaakt,Gevuld,Verpakt,1
3331,2024-08-28,In Productie,Niet gevuld,Niet verpakt,1
3332,2024-09-01,Gemaakt,Niet gevuld,Niet verpakt,2
3333,2024-10-02,In Productie,Gevuld,Niet verpakt,2
3334,2024-11-03,Gemaakt,Niet gevuld,Niet verpakt,2
3335,2024-12-04,In Productie,Niet gevuld,Verpakt,1
3336,2024-01-05,Gemaakt,Gevuld,Niet verpakt,2
3337,2024-02-06,In Productie,Niet gevuld,Niet verpakt,1
3338,2024-03-07,Gemaakt,Niet gevuld,Niet verpakt,2
3339,2024-04-08,In Productie,Gevuld,Niet verpakt,1
3340,2024-05-09,Gemaakt,Niet gevuld,Verpakt,2
3341,2024-06-10,In Productie,Niet gevuld,Niet verpakt,2
3342,2024-07-11,Gemaakt,Gevuld,Niet verpakt,1
3343,2024-08-12,In Productie,Niet gevuld,Niet verpakt,2
3344,2024-09-13,Gemaakt,Niet gevuld,Niet verpakt,2
3345,2024-10-14,In Productie,Gevuld,Verpakt,1
3346,2024-11-15,Gemaakt,Niet gevuld,Niet verpakt,1
3347,2024-12-16,In Productie,Niet gevuld,Niet verpakt,1
3348,2024-01-17,Gemaakt,Gevuld,Niet verpakt,2
3349,2024-02-18,In Productie,Niet gevuld,Niet verpakt,1
3350,2024-03-19,Gemaakt,Niet gevuld,Verpakt,2
3351,2024-04-20,In Productie,Gevuld,Niet verpakt,2
3352,2024-05-21,Gemaakt,Niet gevuld,Niet verpakt,1
3353,2024-06-22,In Productie,Niet gevuld,Niet verpakt,2
3354,2024-07-23,Gemaakt,Gevuld,Niet verpakt,2
3355,2024-08-24,In Productie,Niet gevuld,Verpakt,2
3356,2024-09-25,Gemaakt,Niet gevuld,Niet verpakt,2
3357,2024-10-26,In Productie,Gevuld,Niet verpakt,2
3358,2024-11-27,Gemaakt,Niet gevuld,Niet verpakt,1
3359,2024-12-28,In Productie,Niet gevuld,Niet verpakt,2
3360,2024-01-01,Gemaakt,Gevuld,Verpakt,1
3361,2024-02-02,In Productie,Niet gevuld,Niet verpakt,2
3362,2024-03-03,Gemaakt,Niet gevuld,Niet verpakt,2
3363,2024-04-04,In Productie,Gevuld,Niet verpakt,1
3364,2024-05-05,Gemaakt,Niet gevuld,Niet verpakt,1
3365,2024-06-06,In Productie,Niet gevuld,Verpakt,2
3366,2024-07-07,Gemaakt,Gevuld,Niet verpakt,2
3367,2024-08-08,In Productie,Niet gevuld,Niet verpakt,1
3368,2024-09-09,Gemaakt,Niet gevuld,Niet verpakt,2
3369,2024-10-10,In Productie,Gevuld,Niet verpakt,1
3370,2024-11-11,Gemaakt,Niet gevuld,Verpakt,2
3371,2024-12-12,In Productie,Niet gevuld,Niet verpakt,2
3372,2024-01-13,Gemaakt,Gevuld,Niet verpakt,1
3373,2024-02-14,In Productie,Niet gevuld,Niet verpakt,1
3374,2024-03-15,Gemaakt,Niet gevuld,Niet verpakt,1
3375,2024-04-16,In Productie,Gevuld,Verpakt,2
3376,2024-05-17,Gemaakt,Niet gevuld,Niet verpakt,1
3377,2024-06-18,In Productie,Niet gevuld,Niet verpakt,2
3378,2024-07-19,Gemaakt,Gevuld,Niet verpakt,2
3379,2024-08-20,In Productie,Niet gevuld,Niet verpakt,2
3380,2024-09-21,Gemaakt,Niet gevuld,Verpakt,2
3381,2024-10-22,In Productie,Gevuld,Niet verpakt,1
3382,2024-11-23,Gemaakt,Niet gevuld,Niet verpakt,2
3383,2024-12-24,In Productie,Niet gevuld,Niet verpakt,1
3384,2024-01-25,Gemaakt,Gevuld,Niet verpakt,2
3385,2024-02-26,In Productie,Niet gevuld,Verpakt,2
3386,2024-03-27,Gemaakt,Niet gevuld,Niet verpakt,1
3387,2024-04-28,In Productie,Gevuld,Niet verpakt,2
3388,2024-05-01,Gemaakt,Niet gevuld,Niet verpakt,2
3389,2024-06-02,In Productie,Niet gevuld,Niet verpakt,1
3390,2024-07-03,Gemaakt,Gevuld,Verpakt,1
3391,2024-08-04,In Productie,Niet gevuld,Niet verpakt,1
3392,2024-09-05,Gemaakt,Niet gevuld,Niet verpakt,2
3393,2024-10-06,In Productie,Gevuld,Niet verpakt,2
3394,2024-11-07,Gemaakt,Niet gevuld,Niet verpakt,1
3395,2024-12-08,In Productie,Niet gevuld,Verpakt,1
3396,2024-01-09,Gemaakt,Gevuld,Niet verpakt,2
3397,2024-02-10,In Productie,Niet gevuld,Niet verpakt,1
3398,2024-03-11,Gemaakt,Niet gevuld,Niet verpakt,1
3399,2024-04-12,In Productie,Gevuld,Niet verpakt,1
3400,2024-05-13,Gemaakt,Niet gevuld,Verpakt,1
3401,2024-06-14,In Productie,Niet gevuld,Niet verpakt,2
3402,2024-07-15,Gemaakt,Gevuld,Niet verpakt,1
3403,2024-08-16,In Productie,Niet gevuld,Niet verpakt,2
3404,2024-09-17,Gemaakt,Niet gevuld,Niet verpakt,1
3405,2024-10-18,In Productie,Gevuld,Verpakt,2
3406,2024-11-19,Gemaakt,Niet gevuld,Niet verpakt,2
3407,2024-12-20,In Productie,Niet gevuld,Niet verpakt,1
3408,2024-01-21,Gemaakt,Gevuld,Niet verpakt,2
3409,2024-02-22,In Productie,Niet gevuld,Niet verpakt,2
3410,2024-03-23,Gemaakt,Niet gevuld,Verpakt,1
3411,2024-04-24,In Productie,Gevuld,Niet verpakt,2
3412,2024-05-25,Gemaakt,Niet gevuld,Niet verpakt,2
3413,2024-06-26,In Productie,Niet gevuld,Niet verpakt,1
3414,2024-07-27,Gemaakt,Gevuld,Niet verpakt,1
3415,2024-08-28,In Productie,Niet gevuld,Verpakt,2
3416,2024-09-01,Gemaakt,Niet gevuld,Niet verpakt,2
3417,2024-10-02,In Productie,Gevuld,Niet verpakt,2
3418,2024-11-03,Gemaakt,Niet gevuld,Niet verpakt,2
3419,2024-12-04,In Productie,Niet gevuld,Niet verpakt,2
3420,2024-01-05,Gemaakt,Gevuld,Verpakt,2
3421,2024-02-06,In Productie,Niet gevuld,Niet verpakt,2
3422,2024-03-07,Gemaakt,Niet gevuld,Niet verpakt,2
3423,2024-04-08,In Productie,Gevuld,Niet verpakt,2
3424,2024-05-09,Gemaakt,Niet gevuld,Niet verpakt,1
3425,2024-06-10,In Productie,Niet gevuld,Verpakt,1
3426,2024-07-11,Gemaakt,Gevuld,Niet verpakt,1
3427,2024-08-12,In Productie,Niet gevuld,Niet verpakt,1
3428,2024-09-13,Gemaakt,Niet gevuld,Niet verpakt,2
3429,2024-10-14,In Productie,Gevuld,Niet verpakt,2
3430,2024-11-15,Gemaakt,Niet gevuld,Verpakt,1
3431,2024-12-16,In Productie,Niet gevuld,Niet verpakt,1
3432,2024-01-17,Gemaakt,Gevuld,Niet verpakt,1
3433,2024-02-18,In Productie,Niet gevuld,Niet verpakt,2
3434,2024-03-19,Gemaakt,Niet gevuld,Niet verpakt,2
3435,2024-04-20,In Productie,Gevuld,Verpakt,2
3436,2024-05-21,Gemaakt,Niet gevuld,Niet verpakt,2
3437,2024-06-22,In Productie,Niet gevuld,Niet verpakt,2
3438,2024-07-23,Gemaakt,Gevuld,Niet verpakt,2
3439,2024-08-24,In Productie,Niet gevuld,Niet verpakt,2
3440,2024-09-25,Gemaakt,Niet gevuld,Verpakt,1
3441,2024-10-26,In Productie,Gevuld,Niet verpakt,2
3442,2024-11-27,Gemaakt,Niet gevuld,Niet verpakt,1
3443,2024-12-28,In Productie,Niet gevuld,Niet verpakt,2
3444,2024-01-01,Gemaakt,Gevuld,Niet verpakt,1
3445,2024-02-02,In Productie,Niet gevuld,Verpakt,2
3446,2024-03-03,Gemaakt,Niet gevuld,Niet verpakt,2
3447,2024-04-04,In Productie,Gevuld,Niet verpakt,2
3448,2024-05-05,Gemaakt,Niet gevuld,Niet verpakt,1
