GrindingID,G_DatumTijdStart,G_DatumTijdEind,G_Machine,BatchID
3061,2024-03-11 13:00:00,2024-03-11 15:25:00,Machine A1,3061
3062,2024-04-12 14:00:00,2024-04-12 15:37:00,Machine A2,3062
3063,2024-05-13 15:00:00,2024-05-13 17:50:00,Machine A3,3063
3064,2024-06-14 08:00:00,2024-06-14 09:00:00,Machine A4,3064
3065,2024-07-15 09:00:00,2024-07-15 11:14:00,Machine A0,3065
3066,2024-08-16 10:00:00,2024-08-16 12:27:00,Machine A1,3066
3067,2024-09-17 11:00:00,2024-09-17 13:39:00,Machine A2,3067
3068,2024-10-18 12:00:00,2024-10-18 14:31:00,Machine A3,3068
3069,2024-11-19 13:00:00,2024-11-19 14:14:00,Machine A4,3069
3070,2024-12-20 14:00:00,2024-12-20 16:51:00,Machine A0,3070
3071,2024-01-21 15:00:00,2024-01-21 17:08:00,Machine A1,3071
3072,2024-02-22 08:00:00,2024-02-22 10:57:00,Machine A2,3072
3073,2024-03-23 09:00:00,2024-03-23 11:38:00,Machine A3,3073
3074,2024-04-24 10:00:00,2024-04-24 12:53:00,Machine A4,3074
3075,2024-05-25 11:00:00,2024-05-25 13:17:00,Machine A0,3075
3076,2024-06-26 12:00:00,2024-06-26 13:06:00,Machine A1,3076
3077,2024-07-27 13:00:00,2024-07-27 14:53:00,Machine A2,3077
3078,2024-08-28 14:00:00,2024-08-28 16:03:00,Machine A3,3078
3079,2024-09-01 15:00:00,2024-09-01 16:32:00,Machine A4,3079
3080,2024-10-02 08:00:00,2024-10-02 09:03:00,Machine A0,3080
3081,2024-11-03 09:00:00,2024-11-03 10:13:00,Machine A1,3081
3082,2024-12-04 10:00:00,2024-12-04 12:19:00,Machine A2,3082
3083,2024-01-05 11:00:00,2024-01-05 13:39:00,Machine A3,3083
3084,2024-02-06 12:00:00,2024-02-06 14:02:00,Machine A4,3084
3085,2024-03-07 13:00:00,2024-03-07 14:01:00,Machine A0,3085
3086,2024-04-08 14:00:00,2024-04-08 16:38:00,Machine A1,3086
3087,2024-05-09 15:00:00,2024-05-09 16:48:00,Machine A2,3087
3088,2024-06-10 08:00:00,2024-06-10 10:23:00,Machine A3,3088
3089,2024-07-11 09:00:00,2024-07-11 11:17:00,Machine A4,3089
3090,2024-08-12 10:00:00,2024-08-12 12:57:00,Machine A0,3090
3091,2024-09-13 11:00:00,2024-09-13 13:31:00,Machine A1,3091
3092,2024-10-14 12:00:00,2024-10-14 13:26:00,Machine A2,3092
3093,2024-11-15 13:00:00,2024-11-15 14:40:00,Machine A3,3093
3094,2024-12-16 14:00:00,2024-12-16 15:17:00,Machine A4,3094
3095,2024-01-17 15:00:00,2024-01-17 16:59:00,Machine A0,3095
3096,2024-02-18 08:00:00,2024-02-18 10:52:00,Machine A1,3096
3097,2024-03-19 09:00:00,2024-03-19 10:19:00,Machine A2,3097
3098,2024-04-20 10:00:00,2024-04-20 12:32:00,Machine A3,3098
3099,2024-05-21 11:00:00,2024-05-21 12:34:00,Machine A4,3099
3100,2024-06-22 12:00:00,2024-06-22 13:44:00,Machine A0,3100
3101,2024-07-23 13:00:00,2024-07-23 14:11:00,Machine A1,3101
3102,2024-08-24 14:00:00,2024-08-24 16:46:00,Machine A2,3102
3103,2024-09-25 15:00:00,2024-09-25 17:25:00,Machine A3,3103
3104,2024-10-26 08:00:00,2024-10-26 10:32:00,Machine A4,3104
3105,2024-11-27 09:00:00,2024-11-27 10:32:00,Machine A0,3105
3106,2024-12-28 10:00:00,2024-12-28 12:18:00,Machine A1,3106
3107,2024-01-01 11:00:00,2024-01-01 12:17:00,Machine A2,3107
3108,2024-02-02 12:00:00,2024-02-02 14:33:00,Machine A3,3108
3109,2024-03-03 13:00:00,2024-03-03 15:36:00,Machine A4,3109
3110,2024-04-04 14:00:00,2024-04-04 16:30:00,Machine A0,3110
3111,2024-05-05 15:00:00,2024-05-05 17:11:00,Machine A1,3111
3112,2024-06-06 08:00:00,2024-06-06 10:45:00,Machine A2,3112
3113,2024-07-07 09:00:00,2024-07-07 11:03:00,Machine A3,3113
3114,2024-08-08 10:00:00,2024-08-08 11:02:00,Machine A4,3114
3115,2024-09-09 11:00:00,2024-09-09 12:55:00,Machine A0,3115
3116,2024-10-10 12:00:00,2024-10-10 13:13:00,Machine A1,3116
3117,2024-11-11 13:00:00,2024-11-11 15:07:00,Machine A2,3117
3118,2024-12-12 14:00:00,2024-12-12 16:50:00,Machine A3,3118
3119,2024-01-13 15:00:00,2024-01-13 17:49:00,Machine A4,3119
3120,2024-02-14 08:00:00,2024-02-14 10:42:00,Machine A0,3120
3121,2024-03-15 09:00:00,2024-03-15 10:22:00,Machine A1,3121
3122,2024-04-16 10:00:00,2024-04-16 11:18:00,Machine A2,3122
3123,2024-05-17 11:00:00,2024-05-17 13:56:00,Machine A3,3123
3124,2024-06-18 12:00:00,2024-06-18 14:05:00,Machine A4,3124
3125,2024-07-19 13:00:00,2024-07-19 14:09:00,Machine A0,3125
3126,2024-08-20 14:00:00,2024-08-20 15:46:00,Machine A1,3126
3127,2024-09-21 15:00:00,2024-09-21 16:49:00,Machine A2,3127
3128,2024-10-22 08:00:00,2024-10-22 10:15:00,Machine A3,3128
3129,2024-11-23 09:00:00,2024-11-23 11:18:00,Machine A4,3129
3130,2024-12-24 10:00:00,2024-12-24 12:40:00,Machine A0,3130
3131,2024-01-25 11:00:00,2024-01-25 12:36:00,Machine A1,3131
3132,2024-02-26 12:00:00,2024-02-26 14:27:00,Machine A2,3132
3133,2024-03-27 13:00:00,2024-03-27 15:35:00,Machine A3,3133
3134,2024-04-28 14:00:00,2024-04-28 16:30:00,Machine A4,3134
3135,2024-05-01 15:00:00,2024-05-01 16:17:00,Machine A0,3135
3136,2024-06-02 08:00:00,2024-06-02 09:55:00,Machine A1,3136
3137,2024-07-03 09:00:00,2024-07-03 10:47:00,Machine A2,3137
3138,2024-08-04 10:00:00,2024-08-04 11:58:00,Machine A3,3138
3139,2024-09-05 11:00:00,2024-09-05 12:23:00,Machine A4,3139
3140,2024-10-06 12:00:00,2024-10-06 13:14:00,Machine A0,3140
3141,2024-11-07 13:00:00,2024-11-07 15:22:00,Machine A1,3141
3142,2024-12-08 14:00:00,2024-12-08 16:16:00,Machine A2,3142
3143,2024-01-09 15:00:00,2024-01-09 17:25:00,Machine A3,3143
3144,2024-02-10 08:00:00,2024-02-10 10:45:00,Machine A4,3144
3145,2024-03-11 09:00:00,2024-03-11 12:00:00,Machine A0,3145
3146,2024-04-12 10:00:00,2024-04-12 11:13:00,Machine A1,3146
3147,2024-05-13 11:00:00,2024-05-13 12:25:00,Machine A2,3147
3148,2024-06-14 12:00:00,2024-06-14 13:44:00,Machine A3,3148
3149,2024-07-15 13:00:00,2024-07-15 15:22:00,Machine A4,3149
3150,2024-08-16 14:00:00,2024-08-16 16:36:00,Machine A0,3150
3151,2024-09-17 15:00:00,2024-09-17 17:19:00,Machine A1,3151
3152,2024-10-18 08:00:00,2024-10-18 10:19:00,Machine A2,3152
3153,2024-11-19 09:00:00,2024-11-19 10:13:00,Machine A3,3153
3154,2024-12-20 10:00:00,2024-12-20 11:53:00,Machine A4,3154
3155,2024-01-21 11:00:00,2024-01-21 12:39:00,Machine A0,3155
3156,2024-02-22 12:00:00,2024-02-22 14:48:00,Machine A1,3156
3157,2024-03-23 13:00:00,2024-03-23 14:45:00,Machine A2,3157
3158,2024-04-24 14:00:00,2024-04-24 16:53:00,Machine A3,3158
3159,2024-05-25 15:00:00,2024-05-25 16:57:00,Machine A4,3159
3160,2024-06-26 08:00:00,2024-06-26 09:08:00,Machine A0,3160
3161,2024-07-27 09:00:00,2024-07-27 10:09:00,Machine A1,3161
3162,2024-08-28 10:00:00,2024-08-28 11:01:00,Machine A2,3162
3163,2024-09-01 11:00:00,2024-09-01 13:08:00,Machine A3,3163
3164,2024-10-02 12:00:00,2024-10-02 14:00:00,Machine A4,3164
3165,2024-11-03 13:00:00,2024-11-03 15:19:00,Machine A0,3165
3166,2024-12-04 14:00:00,2024-12-04 16:42:00,Machine A1,3166
3167,2024-01-05 15:00:00,2024-01-05 16:17:00,Machine A2,3167
3168,2024-02-06 08:00:00,2024-02-06 09:45:00,Machine A3,3168
3169,2024-03-07 09:00:00,2024-03-07 10:19:00,Machine A4,3169
3170,2024-04-08 10:00:00,2024-04-08 11:47:00,Machine A0,3170
3171,2024-05-09 11:00:00,2024-05-09 12:25:00,Machine A1,3171
3172,2024-06-10 12:00:00,2024-06-10 14:49:00,Machine A2,3172
3173,2024-07-11 13:00:00,2024-07-11 15:23:00,Machine A3,3173
3174,2024-08-12 14:00:00,2024-08-12 15:47:00,Machine A4,3174
3175,2024-09-13 15:00:00,2024-09-13 17:05:00,Machine A0,3175
3176,2024-10-14 08:00:00,2024-10-14 10:05:00,Machine A1,3176
3177,2024-11-15 09:00:00,2024-11-15 11:24:00,Machine A2,3177
3178,2024-12-16 10:00:00,2024-12-16 11:00:00,Machine A3,3178
3179,2024-01-17 11:00:00,2024-01-17 13:37:00,Machine A4,3179
3180,2024-02-18 12:00:00,2024-02-18 14:53:00,Machine A0,3180
3181,2024-03-19 13:00:00,2024-03-19 14:54:00,Machine A1,3181
3182,2024-04-20 14:00:00,2024-04-20 17:00:00,Machine A2,3182
3183,2024-05-21 15:00:00,2024-05-21 16:52:00,Machine A3,3183
3184,2024-06-22 08:00:00,2024-06-22 10:55:00,Machine A4,3184
3185,2024-07-23 09:00:00,2024-07-23 11:53:00,Machine A0,3185
3186,2024-08-24 10:00:00,2024-08-24 11:13:00,Machine A1,3186
3187,2024-09-25 11:00:00,2024-09-25 12:18:00,Machine A2,3187
3188,2024-10-26 12:00:00,2024-10-26 13:30:00,Machine A3,3188
3189,2024-11-27 13:00:00,2024-11-27 14:37:00,Machine A4,3189
3190,2024-12-28 14:00:00,2024-12-28 15:16:00,Machine A0,3190
3191,2024-01-01 15:00:00,2024-01-01 17:39:00,Machine A1,3191
3192,2024-02-02 08:00:00,2024-02-02 10:18:00,Machine A2,3192
3193,2024-03-03 09:00:00,2024-03-03 11:09:00,Machine A3,3193
3194,2024-04-04 10:00:00,2024-04-04 12:03:00,Machine A4,3194
3195,2024-05-05 11:00:00,2024-05-05 12:11:00,Machine A0,3195
3196,2024-06-06 12:00:00,2024-06-06 13:32:00,Machine A1,3196
3197,2024-07-07 13:00:00,2024-07-07 14:54:00,Machine A2,3197
3198,2024-08-08 14:00:00,2024-08-08 15:56:00,Machine A3,3198
3199,2024-09-09 15:00:00,2024-09-09 16:22:00,Machine A4,3199
3200,2024-10-10 08:00:00,2024-10-10 10:35:00,Machine A0,3200
3201,2024-11-11 09:00:00,2024-11-11 10:02:00,Machine A1,3201
3202,2024-12-12 10:00:00,2024-12-12 12:09:00,Machine A2,3202
3203,2024-01-13 11:00:00,2024-01-13 13:36:00,Machine A3,3203
3204,2024-02-14 12:00:00,2024-02-14 14:09:00,Machine A4,3204
3205,2024-03-15 13:00:00,2024-03-15 15:37:00,Machine A0,3205
3206,2024-04-16 14:00:00,2024-04-16 16:24:00,Machine A1,3206
3207,2024-05-17 15:00:00,2024-05-17 16:01:00,Machine A2,3207
3208,2024-06-18 08:00:00,2024-06-18 10:32:00,Machine A3,3208
3209,2024-07-19 09:00:00,2024-07-19 10:08:00,Machine A4,3209
3210,2024-08-20 10:00:00,2024-08-20 12:06:00,Machine A0,3210
3211,2024-09-21 11:00:00,2024-09-21 13:10:00,Machine A1,3211
3212,2024-10-22 12:00:00,2024-10-22 14:29:00,Machine A2,3212
3213,2024-11-23 13:00:00,2024-11-23 14:07:00,Machine A3,3213
3214,2024-12-24 14:00:00,2024-12-24 15:11:00,Machine A4,3214
3215,2024-01-25 15:00:00,2024-01-25 17:15:00,Machine A0,3215
3216,2024-02-26 08:00:00,2024-02-26 09:48:00,Machine A1,3216
3217,2024-03-27 09:00:00,2024-03-27 10:47:00,Machine A2,3217
3218,2024-04-28 10:00:00,2024-04-28 11:33:00,Machine A3,3218
3219,2024-05-01 11:00:00,2024-05-01 12:45:00,Machine A4,3219
3220,2024-06-02 12:00:00,2024-06-02 14:48:00,Machine A0,3220
3221,2024-07-03 13:00:00,2024-07-03 15:32:00,Machine A1,3221
3222,2024-08-04 14:00:00,2024-08-04 16:56:00,Machine A2,3222
3223,2024-09-05 15:00:00,2024-09-05 16:45:00,Machine A3,3223
3224,2024-10-06 08:00:00,2024-10-06 09:29:00,Machine A4,3224
3225,2024-11-07 09:00:00,2024-11-07 10:40:00,Machine A0,3225
3226,2024-12-08 10:00:00,2024-12-08 12:29:00,Machine A1,3226
3227,2024-01-09 11:00:00,2024-01-09 12:18:00,Machine A2,3227
3228,2024-02-10 12:00:00,2024-02-10 14:58:00,Machine A3,3228
3229,2024-03-11 13:00:00,2024-03-11 14:24:00,Machine A4,3229
3230,2024-04-12 14:00:00,2024-04-12 16:23:00,Machine A0,3230
3231,2024-05-13 15:00:00,2024-05-13 17:19:00,Machine A1,3231
3232,2024-06-14 08:00:00,2024-06-14 10:39:00,Machine A2,3232
3233,2024-07-15 09:00:00,2024-07-15 11:50:00,Machine A3,3233
3234,2024-08-16 10:00:00,2024-08-16 11:56:00,Machine A4,3234
3235,2024-09-17 11:00:00,2024-09-17 12:45:00,Machine A0,3235
3236,2024-10-18 12:00:00,2024-10-18 14:17:00,Machine A1,3236
3237,2024-11-19 13:00:00,2024-11-19 14:27:00,Machine A2,3237
3238,2024-12-20 14:00:00,2024-12-20 16:02:00,Machine A3,3238
3239,2024-01-21 15:00:00,2024-01-21 17:05:00,Machine A4,3239
3240,2024-02-22 08:00:00,2024-02-22 09:08:00,Machine A0,3240
3241,2024-03-23 09:00:00,2024-03-23 10:16:00,Machine A1,3241
3242,2024-04-24 10:00:00,2024-04-24 11:53:00,Machine A2,3242
3243,2024-05-25 11:00:00,2024-05-25 12:34:00,Machine A3,3243
3244,2024-06-26 12:00:00,2024-06-26 14:11:00,Machine A4,3244
3245,2024-07-27 13:00:00,2024-07-27 14:39:00,Machine A0,3245
3246,2024-08-28 14:00:00,2024-08-28 15:37:00,Machine A1,3246
3247,2024-09-01 15:00:00,2024-09-01 17:34:00,Machine A2,3247
3248,2024-10-02 08:00:00,2024-10-02 09:24:00,Machine A3,3248
3249,2024-11-03 09:00:00,2024-11-03 11:16:00,Machine A4,3249
3250,2024-12-04 10:00:00,2024-12-04 12:05:00,Machine A0,3250
3251,2024-01-05 11:00:00,2024-01-05 12:01:00,Machine A1,3251
3252,2024-02-06 12:00:00,2024-02-06 14:40:00,Machine A2,3252
3253,2024-03-07 13:00:00,2024-03-07 15:50:00,Machine A3,3253
3254,2024-04-08 14:00:00,2024-04-08 15:10:00,Machine A4,3254
3255,2024-05-09 15:00:00,2024-05-09 17:28:00,Machine A0,3255
3256,2024-06-10 08:00:00,2024-06-10 10:05:00,Machine A1,3256
3257,2024-07-11 09:00:00,2024-07-11 11:41:00,Machine A2,3257
3258,2024-08-12 10:00:00,2024-08-12 12:48:00,Machine A3,3258
3259,2024-09-13 11:00:00,2024-09-13 13:02:00,Machine A4,3259
3260,2024-10-14 12:00:00,2024-10-14 14:45:00,Machine A0,3260
3261,2024-11-15 13:00:00,2024-11-15 14:09:00,Machine A1,3261
3262,2024-12-16 14:00:00,2024-12-16 15:30:00,Machine A2,3262
3263,2024-01-17 15:00:00,2024-01-17 17:31:00,Machine A3,3263
3264,2024-02-18 08:00:00,2024-02-18 10:57:00,Machine A4,3264
3265,2024-03-19 09:00:00,2024-03-19 10:49:00,Machine A0,3265
3266,2024-04-20 10:00:00,2024-04-20 12:53:00,Machine A1,3266
3267,2024-05-21 11:00:00,2024-05-21 13:38:00,Machine A2,3267
3268,2024-06-22 12:00:00,2024-06-22 13:17:00,Machine A3,3268
3269,2024-07-23 13:00:00,2024-07-23 15:44:00,Machine A4,3269
3270,2024-08-24 14:00:00,2024-08-24 16:15:00,Machine A0,3270
3271,2024-09-25 15:00:00,2024-09-25 16:48:00,Machine A1,3271
3272,2024-10-26 08:00:00,2024-10-26 09:35:00,Machine A2,3272
3273,2024-11-27 09:00:00,2024-11-27 11:05:00,Machine A3,3273
3274,2024-12-28 10:00:00,2024-12-28 12:28:00,Machine A4,3274
3275,2024-01-01 11:00:00,2024-01-01 12:54:00,Machine A0,3275
3276,2024-02-02 12:00:00,2024-02-02 13:24:00,Machine A1,3276
3277,2024-03-03 13:00:00,2024-03-03 15:10:00,Machine A2,3277
3278,2024-04-04 14:00:00,2024-04-04 16:38:00,Machine A3,3278
3279,2024-05-05 15:00:00,2024-05-05 17:13:00,Machine A4,3279
3280,2024-06-06 08:00:00,2024-06-06 10:31:00,Machine A0,3280
3281,2024-07-07 09:00:00,2024-07-07 10:39:00,Machine A1,3281
3282,2024-08-08 10:00:00,2024-08-08 11:03:00,Machine A2,3282
3283,2024-09-09 11:00:00,2024-09-09 12:48:00,Machine A3,3283
3284,2024-10-10 12:00:00,2024-10-10 13:48:00,Machine A4,3284
3285,2024-11-11 13:00:00,2024-11-11 15:27:00,Machine A0,3285
3286,2024-12-12 14:00:00,2024-12-12 16:30:00,Machine A1,3286
3287,2024-01-13 15:00:00,2024-01-13 17:26:00,Machine A2,3287
3288,2024-02-14 08:00:00,2024-02-14 09:34:00,Machine A3,3288
3289,2024-03-15 09:00:00,2024-03-15 10:02:00,Machine A4,3289
3290,2024-04-16 10:00:00,2024-04-16 11:02:00,Machine A0,3290
3291,2024-05-17 11:00:00,2024-05-17 12:56:00,Machine A1,3291
3292,2024-06-18 12:00:00,2024-06-18 14:26:00,Machine A2,3292
3293,2024-07-19 13:00:00,2024-07-19 14:04:00,Machine A3,3293
3294,2024-08-20 14:00:00,2024-08-20 16:46:00,Machine A4,3294
3295,2024-09-21 15:00:00,2024-09-21 17:45:00,Machine A0,3295
3296,2024-10-22 08:00:00,2024-10-22 09:00:00,Machine A1,3296
3297,2024-11-23 09:00:00,2024-11-23 10:18:00,Machine A2,3297
3298,2024-12-24 10:00:00,2024-12-24 12:22:00,Machine A3,3298
3299,2024-01-25 11:00:00,2024-01-25 12:13:00,Machine A4,3299
3300,2024-02-26 12:00:00,2024-02-26 13:10:00,Machine A0,3300
3301,2024-03-27 13:00:00,2024-03-27 15:01:00,Machine A1,3301
3302,2024-04-28 14:00:00,2024-04-28 15:20:00,Machine A2,3302
3303,2024-05-01 15:00:00,2024-05-01 16:27:00,Machine A3,3303
3304,2024-06-02 08:00:00,2024-06-02 09:47:00,Machine A4,3304
3305,2024-07-03 09:00:00,2024-07-03 11:04:00,Machine A0,3305
3306,2024-08-04 10:00:00,2024-08-04 11:40:00,Machine A1,3306
3307,2024-09-05 11:00:00,2024-09-05 13:29:00,Machine A2,3307
3308,2024-10-06 12:00:00,2024-10-06 13:36:00,Machine A3,3308
3309,2024-11-07 13:00:00,2024-11-07 14:25:00,Machine A4,3309
3310,2024-12-08 14:00:00,2024-12-08 17:00:00,Machine A0,3310
3311,2024-01-09 15:00:00,2024-01-09 17:51:00,Machine A1,3311
3312,2024-02-10 08:00:00,2024-02-10 10:00:00,Machine A2,3312
3313,2024-03-11 09:00:00,2024-03-11 10:39:00,Machine A3,3313
3314,2024-04-12 10:00:00,2024-04-12 12:31:00,Machine A4,3314
3315,2024-05-13 11:00:00,2024-05-13 12:20:00,Machine A0,3315
3316,2024-06-14 12:00:00,2024-06-14 14:32:00,Machine A1,3316
3317,2024-07-15 13:00:00,2024-07-15 14:27:00,Machine A2,3317
3318,2024-08-16 14:00:00,2024-08-16 15:55:00,Machine A3,3318
3319,2024-09-17 15:00:00,2024-09-17 16:11:00,Machine A4,3319
3320,2024-10-18 08:00:00,2024-10-18 10:03:00,Machine A0,3320
3321,2024-11-19 09:00:00,2024-11-19 11:00:00,Machine A1,3321
3322,2024-12-20 10:00:00,2024-12-20 11:43:00,Machine A2,3322
3323,2024-01-21 11:00:00,2024-01-21 12:22:00,Machine A3,3323
3324,2024-02-22 12:00:00,2024-02-22 13:21:00,Machine A4,3324
3325,2024-03-23 13:00:00,2024-03-23 14:36:00,Machine A0,3325
3326,2024-04-24 14:00:00,2024-04-24 15:56:00,Machine A1,3326
3327,2024-05-25 15:00:00,2024-05-25 16:59:00,Machine A2,3327
3328,2024-06-26 08:00:00,2024-06-26 09:21:00,Machine A3,3328
3329,2024-07-27 09:00:00,2024-07-27 10:30:00,Machine A4,3329
3330,2024-08-28 10:00:00,2024-08-28 12:46:00,Machine A0,3330
3331,2024-09-01 11:00:00,2024-09-01 13:42:00,Machine A1,3331
3332,2024-10-02 12:00:00,2024-10-02 14:27:00,Machine A2,3332
3333,2024-11-03 13:00:00,2024-11-03 14:08:00,Machine A3,3333
3334,2024-12-04 14:00:00,2024-12-04 16:18:00,Machine A4,3334
3335,2024-01-05 15:00:00,2024-01-05 16:45:00,Machine A0,3335
3336,2024-02-06 08:00:00,2024-02-06 09:50:00,Machine A1,3336
3337,2024-03-07 09:00:00,2024-03-07 11:17:00,Machine A2,3337
3338,2024-04-08 10:00:00,2024-04-08 12:25:00,Machine A3,3338
3339,2024-05-09 11:00:00,2024-05-09 13:44:00,Machine A4,3339
3340,2024-06-10 12:00:00,2024-06-10 14:57:00,Machine A0,3340
3341,2024-07-11 13:00:00,2024-07-11 14:20:00,Machine A1,3341
3342,2024-08-12 14:00:00,2024-08-12 15:33:00,Machine A2,3342
3343,2024-09-13 15:00:00,2024-09-13 16:37:00,Machine A3,3343
3344,2024-10-14 08:00:00,2024-10-14 10:20:00,Machine A4,3344
3345,2024-11-15 09:00:00,2024-11-15 11:58:00,Machine A0,3345
3346,2024-12-16 10:00:00,2024-12-16 11:24:00,Machine A1,3346
3347,2024-01-17 11:00:00,2024-01-17 12:26:00,Machine A2,3347
3348,2024-02-18 12:00:00,2024-02-18 14:30:00,Machine A3,3348
3349,2024-03-19 13:00:00,2024-03-19 14:46:00,Machine A4,3349
3350,2024-04-20 14:00:00,2024-04-20 15:16:00,Machine A0,3350
3351,2024-05-21 15:00:00,2024-05-21 16:57:00,Machine A1,3351
3352,2024-06-22 08:00:00,2024-06-22 09:15:00,Machine A2,3352
3353,2024-07-23 09:00:00,2024-07-23 10:28:00,Machine A3,3353
3354,2024-08-24 10:00:00,2024-08-24 12:02:00,Machine A4,3354
3355,2024-09-25 11:00:00,2024-09-25 13:00:00,Machine A0,3355
3356,2024-10-26 12:00:00,2024-10-26 13:22:00,Machine A1,3356
3357,2024-11-27 13:00:00,2024-11-27 14:55:00,Machine A2,3357
3358,2024-12-28 14:00:00,2024-12-28 15:35:00,Machine A3,3358
3359,2024-01-01 15:00:00,2024-01-01 17:11:00,Machine A4,3359
3360,2024-02-02 08:00:00,2024-02-02 09:52:00,Machine A0,3360
3361,2024-03-03 09:00:00,2024-03-03 10:00:00,Machine A1,3361
3362,2024-04-04 10:00:00,2024-04-04 12:06:00,Machine A2,3362
3363,2024-05-05 11:00:00,2024-05-05 13:46:00,Machine A3,3363
3364,2024-06-06 12:00:00,2024-06-06 14:14:00,Machine A4,3364
3365,2024-07-07 13:00:00,2024-07-07 15:30:00,Machine A0,3365
3366,2024-08-08 14:00:00,2024-08-08 16:56:00,Machine A1,3366
3367,2024-09-09 15:00:00,2024-09-09 16:55:00,Machine A2,3367
3368,2024-10-10 08:00:00,2024-10-10 09:56:00,Machine A3,3368
3369,2024-11-11 09:00:00,2024-11-11 10:37:00,Machine A4,3369
3370,2024-12-12 10:00:00,2024-12-12 12:37:00,Machine A0,3370
3371,2024-01-13 11:00:00,2024-01-13 12:51:00,Machine A1,3371
3372,2024-02-14 12:00:00,2024-02-14 14:53:00,Machine A2,3372
3373,2024-03-15 13:00:00,2024-03-15 15:00:00,Machine A3,3373
3374,2024-04-16 14:00:00,2024-04-16 15:06:00,Machine A4,3374
3375,2024-05-17 15:00:00,2024-05-17 17:03:00,Machine A0,3375
3376,2024-06-18 08:00:00,2024-06-18 09:39:00,Machine A1,3376
3377,2024-07-19 09:00:00,2024-07-19 11:51:00,Machine A2,3377
3378,2024-08-20 10:00:00,2024-08-20 12:21:00,Machine A3,3378
3379,2024-09-21 11:00:00,2024-09-21 12:32:00,Machine A4,3379
3380,2024-10-22 12:00:00,2024-10-22 14:23:00,Machine A0,3380
3381,2024-11-23 13:00:00,2024-11-23 14:09:00,Machine A1,3381
3382,2024-12-24 14:00:00,2024-12-24 16:21:00,Machine A2,3382
3383,2024-01-25 15:00:00,2024-01-25 17:54:00,Machine A3,3383
3384,2024-02-26 08:00:00,2024-02-26 10:34:00,Machine A4,3384
3385,2024-03-27 09:00:00,2024-03-27 10:50:00,Machine A0,3385
3386,2024-04-28 10:00:00,2024-04-28 12:26:00,Machine A1,3386
3387,2024-05-01 11:00:00,2024-05-01 12:36:00,Machine A2,3387
3388,2024-06-02 12:00:00,2024-06-02 13:18:00,Machine A3,3388
3389,2024-07-03 13:00:00,2024-07-03 14:54:00,Machine A4,3389
3390,2024-08-04 14:00:00,2024-08-04 15:04:00,Machine A0,3390
3391,2024-09-05 15:00:00,2024-09-05 17:43:00,Machine A1,3391
3392,2024-10-06 08:00:00,2024-10-06 10:18:00,Machine A2,3392
3393,2024-11-07 09:00:00,2024-11-07 10:18:00,Machine A3,3393
3394,2024-12-08 10:00:00,2024-12-08 11:38:00,Machine A4,3394
3395,2024-01-09 11:00:00,2024-01-09 12:28:00,Machine A0,3395
3396,2024-02-10 12:00:00,2024-02-10 14:35:00,Machine A1,3396
3397,2024-03-11 13:00:00,2024-03-11 14:51:00,Machine A2,3397
3398,2024-04-12 14:00:00,2024-04-12 16:56:00,Machine A3,3398
3399,2024-05-13 15:00:00,2024-05-13 16:57:00,Machine A4,3399
3400,2024-06-14 08:00:00,2024-06-14 10:42:00,Machine A0,3400
3401,2024-07-15 09:00:00,2024-07-15 11:32:00,Machine A1,3401
3402,2024-08-16 10:00:00,2024-08-16 11:48:00,Machine A2,3402
3403,2024-09-17 11:00:00,2024-09-17 12:55:00,Machine A3,3403
3404,2024-10-18 12:00:00,2024-10-18 14:28:00,Machine A4,3404
3405,2024-11-19 13:00:00,2024-11-19 14:06:00,Machine A0,3405
3406,2024-12-20 14:00:00,2024-12-20 16:16:00,Machine A1,3406
3407,2024-01-21 15:00:00,2024-01-21 16:45:00,Machine A2,3407
3408,2024-02-22 08:00:00,2024-02-22 09:51:00,Machine A3,3408
3409,2024-03-23 09:00:00,2024-03-23 10:52:00,Machine A4,3409
3410,2024-04-24 10:00:00,2024-04-24 12:48:00,Machine A0,3410
3411,2024-05-25 11:00:00,2024-05-25 12:53:00,Machine A1,3411
3412,2024-06-26 12:00:00,2024-06-26 13:15:00,Machine A2,3412
3413,2024-07-27 13:00:00,2024-07-27 15:51:00,Machine A3,3413
3414,2024-08-28 14:00:00,2024-08-28 16:00:00,Machine A4,3414
3415,2024-09-01 15:00:00,2024-09-01 16:34:00,Machine A0,3415
3416,2024-10-02 08:00:00,2024-10-02 10:44:00,Machine A1,3416
3417,2024-11-03 09:00:00,2024-11-03 11:07:00,Machine A2,3417
3418,2024-12-04 10:00:00,2024-12-04 12:28:00,Machine A3,3418
3419,2024-01-05 11:00:00,2024-01-05 13:27:00,Machine A4,3419
3420,2024-02-06 12:00:00,2024-02-06 14:51:00,Machine A0,3420
3421,2024-03-07 13:00:00,2024-03-07 15:25:00,Machine A1,3421
3422,2024-04-08 14:00:00,2024-04-08 15:36:00,Machine A2,3422
3423,2024-05-09 15:00:00,2024-05-09 17:53:00,Machine A3,3423
3424,2024-06-10 08:00:00,2024-06-10 09:14:00,Machine A4,3424
3425,2024-07-11 09:00:00,2024-07-11 10:07:00,Machine A0,3425
3426,2024-08-12 10:00:00,2024-08-12 12:08:00,Machine A1,3426
3427,2024-09-13 11:00:00,2024-09-13 12:18:00,Machine A2,3427
