PackagingID,P_DatumTijdStart,P_DatumTijdEind,P_Machine,AantalStuksPerDoos,BatchID
3070,2024-02-22 14:30:00,2024-02-22 16:25:00,Machine C0,19,3070
3071,2024-03-23 15:30:00,2024-03-23 16:36:00,Machine C1,15,3071
3072,2024-04-24 10:30:00,2024-04-24 12:18:00,Machine C2,13,3072
3073,2024-05-25 11:30:00,2024-05-25 13:57:00,Machine C3,13,3073
3074,2024-06-26 12:30:00,2024-06-26 14:26:00,Machine C4,7,3074
3075,2024-07-27 13:30:00,2024-07-27 15:30:00,Machine C0,15,3075
3076,2024-08-28 14:30:00,2024-08-28 17:00:00,Machine C1,15,3076
3077,2024-09-01 15:30:00,2024-09-01 16:40:00,Machine C2,18,3077
3078,2024-10-02 10:30:00,2024-10-02 12:46:00,Machine C3,15,3078
3079,2024-11-03 11:30:00,2024-11-03 12:47:00,Machine C4,8,3079
3080,2024-12-04 12:30:00,2024-12-04 13:52:00,Machine C0,5,3080
3081,2024-01-05 13:30:00,2024-01-05 16:15:00,Machine C1,15,3081
3082,2024-02-06 14:30:00,2024-02-06 15:45:00,Machine C2,13,3082
3083,2024-03-07 15:30:00,2024-03-07 17:46:00,Machine C3,14,3083
3084,2024-04-08 10:30:00,2024-04-08 11:50:00,Machine C4,7,3084
3085,2024-05-09 11:30:00,2024-05-09 12:34:00,Machine C0,11,3085
3086,2024-06-10 12:30:00,2024-06-10 13:48:00,Machine C1,14,3086
3087,2024-07-11 13:30:00,2024-07-11 15:49:00,Machine C2,13,3087
3088,2024-08-12 14:30:00,2024-08-12 15:44:00,Machine C3,19,3088
3089,2024-09-13 15:30:00,2024-09-13 16:40:00,Machine C4,6,3089
3090,2024-10-14 10:30:00,2024-10-14 12:56:00,Machine C0,18,3090
3091,2024-11-15 11:30:00,2024-11-15 14:05:00,Machine C1,12,3091
3092,2024-12-16 12:30:00,2024-12-16 13:37:00,Machine C2,6,3092
3093,2024-01-17 13:30:00,2024-01-17 15:08:00,Machine C3,16,3093
3094,2024-02-18 14:30:00,2024-02-18 16:36:00,Machine C4,19,3094
3095,2024-03-19 15:30:00,2024-03-19 16:44:00,Machine C0,9,3095
3096,2024-04-20 10:30:00,2024-04-20 11:53:00,Machine C1,13,3096
3097,2024-05-21 11:30:00,2024-05-21 12:36:00,Machine C2,17,3097
3098,2024-06-22 12:30:00,2024-06-22 14:10:00,Machine C3,15,3098
3099,2024-07-23 13:30:00,2024-07-23 15:55:00,Machine C4,13,3099
3100,2024-08-24 14:30:00,2024-08-24 15:45:00,Machine C0,18,3100
3101,2024-09-25 15:30:00,2024-09-25 17:51:00,Machine C1,16,3101
3102,2024-10-26 10:30:00,2024-10-26 11:53:00,Machine C2,20,3102
3103,2024-11-27 11:30:00,2024-11-27 14:24:00,Machine C3,16,3103
3104,2024-12-28 12:30:00,2024-12-28 14:55:00,Machine C4,12,3104
3105,2024-01-01 13:30:00,2024-01-01 14:42:00,Machine C0,8,3105
3106,2024-02-02 14:30:00,2024-02-02 15:49:00,Machine C1,16,3106
3107,2024-03-03 15:30:00,2024-03-03 16:32:00,Machine C2,13,3107
3108,2024-04-04 10:30:00,2024-04-04 11:57:00,Machine C3,11,3108
3109,2024-05-05 11:30:00,2024-05-05 12:59:00,Machine C4,6,3109
3110,2024-06-06 12:30:00,2024-06-06 14:49:00,Machine C0,8,3110
3111,2024-07-07 13:30:00,2024-07-07 14:32:00,Machine C1,13,3111
3112,2024-08-08 14:30:00,2024-08-08 16:40:00,Machine C2,14,3112
3113,2024-09-09 15:30:00,2024-09-09 16:48:00,Machine C3,17,3113
3114,2024-10-10 10:30:00,2024-10-10 12:23:00,Machine C4,9,3114
3115,2024-11-11 11:30:00,2024-11-11 14:21:00,Machine C0,19,3115
3116,2024-12-12 12:30:00,2024-12-12 14:32:00,Machine C1,15,3116
3117,2024-01-13 13:30:00,2024-01-13 16:13:00,Machine C2,18,3117
3118,2024-02-14 14:30:00,2024-02-14 15:53:00,Machine C3,6,3118
3119,2024-03-15 15:30:00,2024-03-15 17:08:00,Machine C4,9,3119
3120,2024-04-16 10:30:00,2024-04-16 12:26:00,Machine C0,7,3120
3121,2024-05-17 11:30:00,2024-05-17 13:09:00,Machine C1,18,3121
3122,2024-06-18 12:30:00,2024-06-18 14:06:00,Machine C2,7,3122
3123,2024-07-19 13:30:00,2024-07-19 16:22:00,Machine C3,17,3123
3124,2024-08-20 14:30:00,2024-08-20 17:27:00,Machine C4,15,3124
3125,2024-09-21 15:30:00,2024-09-21 17:54:00,Machine C0,15,3125
3126,2024-10-22 10:30:00,2024-10-22 12:30:00,Machine C1,11,3126
3127,2024-11-23 11:30:00,2024-11-23 14:22:00,Machine C2,15,3127
3128,2024-12-24 12:30:00,2024-12-24 14:06:00,Machine C3,19,3128
3129,2024-01-25 13:30:00,2024-01-25 15:58:00,Machine C4,12,3129
3130,2024-02-26 14:30:00,2024-02-26 17:19:00,Machine C0,16,3130
3131,2024-03-27 15:30:00,2024-03-27 16:52:00,Machine C1,8,3131
3132,2024-04-28 10:30:00,2024-04-28 12:30:00,Machine C2,14,3132
3133,2024-05-01 11:30:00,2024-05-01 13:35:00,Machine C3,11,3133
3134,2024-06-02 12:30:00,2024-06-02 13:38:00,Machine C4,9,3134
3135,2024-07-03 13:30:00,2024-07-03 15:44:00,Machine C0,11,3135
3136,2024-08-04 14:30:00,2024-08-04 16:45:00,Machine C1,11,3136
3137,2024-09-05 15:30:00,2024-09-05 17:19:00,Machine C2,8,3137
3138,2024-10-06 10:30:00,2024-10-06 12:33:00,Machine C3,13,3138
3139,2024-11-07 11:30:00,2024-11-07 13:58:00,Machine C4,5,3139
3140,2024-12-08 12:30:00,2024-12-08 13:49:00,Machine C0,14,3140
3141,2024-01-09 13:30:00,2024-01-09 15:08:00,Machine C1,18,3141
3142,2024-02-10 14:30:00,2024-02-10 15:38:00,Machine C2,8,3142
3143,2024-03-11 15:30:00,2024-03-11 16:41:00,Machine C3,18,3143
3144,2024-04-12 10:30:00,2024-04-12 12:20:00,Machine C4,16,3144
3145,2024-05-13 11:30:00,2024-05-13 12:40:00,Machine C0,17,3145
3146,2024-06-14 12:30:00,2024-06-14 14:32:00,Machine C1,5,3146
3147,2024-07-15 13:30:00,2024-07-15 14:56:00,Machine C2,18,3147
3148,2024-08-16 14:30:00,2024-08-16 15:47:00,Machine C3,14,3148
3149,2024-09-17 15:30:00,2024-09-17 17:45:00,Machine C4,17,3149
3150,2024-10-18 10:30:00,2024-10-18 11:50:00,Machine C0,8,3150
3151,2024-11-19 11:30:00,2024-11-19 14:18:00,Machine C1,6,3151
3152,2024-12-20 12:30:00,2024-12-20 14:39:00,Machine C2,18,3152
3153,2024-01-21 13:30:00,2024-01-21 16:18:00,Machine C3,14,3153
3154,2024-02-22 14:30:00,2024-02-22 16:47:00,Machine C4,8,3154
3155,2024-03-23 15:30:00,2024-03-23 16:45:00,Machine C0,12,3155
3156,2024-04-24 10:30:00,2024-04-24 12:47:00,Machine C1,10,3156
3157,2024-05-25 11:30:00,2024-05-25 14:06:00,Machine C2,9,3157
3158,2024-06-26 12:30:00,2024-06-26 14:56:00,Machine C3,9,3158
3159,2024-07-27 13:30:00,2024-07-27 14:53:00,Machine C4,15,3159
3160,2024-08-28 14:30:00,2024-08-28 17:16:00,Machine C0,8,3160
3161,2024-09-01 15:30:00,2024-09-01 16:53:00,Machine C1,7,3161
3162,2024-10-02 10:30:00,2024-10-02 12:30:00,Machine C2,13,3162
3163,2024-11-03 11:30:00,2024-11-03 13:14:00,Machine C3,18,3163
3164,2024-12-04 12:30:00,2024-12-04 13:39:00,Machine C4,9,3164
3165,2024-01-05 13:30:00,2024-01-05 16:18:00,Machine C0,16,3165
3166,2024-02-06 14:30:00,2024-02-06 17:16:00,Machine C1,18,3166
3167,2024-03-07 15:30:00,2024-03-07 18:20:00,Machine C2,13,3167
3168,2024-04-08 10:30:00,2024-04-08 12:35:00,Machine C3,7,3168
3169,2024-05-09 11:30:00,2024-05-09 14:05:00,Machine C4,15,3169
3170,2024-06-10 12:30:00,2024-06-10 13:57:00,Machine C0,15,3170
3171,2024-07-11 13:30:00,2024-07-11 14:36:00,Machine C1,20,3171
3172,2024-08-12 14:30:00,2024-08-12 17:03:00,Machine C2,9,3172
3173,2024-09-13 15:30:00,2024-09-13 18:10:00,Machine C3,12,3173
3174,2024-10-14 10:30:00,2024-10-14 13:24:00,Machine C4,11,3174
3175,2024-11-15 11:30:00,2024-11-15 13:50:00,Machine C0,9,3175
3176,2024-12-16 12:30:00,2024-12-16 13:48:00,Machine C1,15,3176
3177,2024-01-17 13:30:00,2024-01-17 15:12:00,Machine C2,18,3177
3178,2024-02-18 14:30:00,2024-02-18 16:40:00,Machine C3,17,3178
3179,2024-03-19 15:30:00,2024-03-19 16:34:00,Machine C4,13,3179
3180,2024-04-20 10:30:00,2024-04-20 11:50:00,Machine C0,19,3180
3181,2024-05-21 11:30:00,2024-05-21 13:03:00,Machine C1,19,3181
3182,2024-06-22 12:30:00,2024-06-22 14:08:00,Machine C2,10,3182
3183,2024-07-23 13:30:00,2024-07-23 16:06:00,Machine C3,20,3183
3184,2024-08-24 14:30:00,2024-08-24 16:01:00,Machine C4,9,3184
3185,2024-09-25 15:30:00,2024-09-25 17:05:00,Machine C0,10,3185
3186,2024-10-26 10:30:00,2024-10-26 12:07:00,Machine C1,19,3186
3187,2024-11-27 11:30:00,2024-11-27 12:56:00,Machine C2,8,3187
3188,2024-12-28 12:30:00,2024-12-28 14:29:00,Machine C3,7,3188
3189,2024-01-01 13:30:00,2024-01-01 16:09:00,Machine C4,16,3189
3190,2024-02-02 14:30:00,2024-02-02 16:42:00,Machine C0,19,3190
3191,2024-03-03 15:30:00,2024-03-03 17:09:00,Machine C1,13,3191
3192,2024-04-04 10:30:00,2024-04-04 12:22:00,Machine C2,9,3192
3193,2024-05-05 11:30:00,2024-05-05 13:10:00,Machine C3,15,3193
3194,2024-06-06 12:30:00,2024-06-06 13:38:00,Machine C4,10,3194
3195,2024-07-07 13:30:00,2024-07-07 16:30:00,Machine C0,20,3195
3196,2024-08-08 14:30:00,2024-08-08 17:07:00,Machine C1,17,3196
3197,2024-09-09 15:30:00,2024-09-09 16:55:00,Machine C2,20,3197
3198,2024-10-10 10:30:00,2024-10-10 12:37:00,Machine C3,13,3198
3199,2024-11-11 11:30:00,2024-11-11 13:57:00,Machine C4,8,3199
3200,2024-12-12 12:30:00,2024-12-12 14:22:00,Machine C0,14,3200
3201,2024-01-13 13:30:00,2024-01-13 14:54:00,Machine C1,7,3201
3202,2024-02-14 14:30:00,2024-02-14 15:42:00,Machine C2,12,3202
3203,2024-03-15 15:30:00,2024-03-15 18:13:00,Machine C3,19,3203
3204,2024-04-16 10:30:00,2024-04-16 13:08:00,Machine C4,16,3204
3205,2024-05-17 11:30:00,2024-05-17 14:18:00,Machine C0,15,3205
3206,2024-06-18 12:30:00,2024-06-18 14:32:00,Machine C1,13,3206
3207,2024-07-19 13:30:00,2024-07-19 14:44:00,Machine C2,19,3207
3208,2024-08-20 14:30:00,2024-08-20 16:27:00,Machine C3,11,3208
3209,2024-09-21 15:30:00,2024-09-21 17:21:00,Machine C4,12,3209
3210,2024-10-22 10:30:00,2024-10-22 12:24:00,Machine C0,14,3210
3211,2024-11-23 11:30:00,2024-11-23 13:41:00,Machine C1,6,3211
3212,2024-12-24 12:30:00,2024-12-24 14:07:00,Machine C2,5,3212
3213,2024-01-25 13:30:00,2024-01-25 15:50:00,Machine C3,15,3213
3214,2024-02-26 14:30:00,2024-02-26 16:46:00,Machine C4,16,3214
3215,2024-03-27 15:30:00,2024-03-27 16:43:00,Machine C0,9,3215
3216,2024-04-28 10:30:00,2024-04-28 12:25:00,Machine C1,8,3216
3217,2024-05-01 11:30:00,2024-05-01 13:15:00,Machine C2,10,3217
3218,2024-06-02 12:30:00,2024-06-02 14:27:00,Machine C3,17,3218
3219,2024-07-03 13:30:00,2024-07-03 15:43:00,Machine C4,9,3219
3220,2024-08-04 14:30:00,2024-08-04 15:35:00,Machine C0,5,3220
3221,2024-09-05 15:30:00,2024-09-05 18:12:00,Machine C1,6,3221
3222,2024-10-06 10:30:00,2024-10-06 13:26:00,Machine C2,13,3222
3223,2024-11-07 11:30:00,2024-11-07 14:20:00,Machine C3,6,3223
3224,2024-12-08 12:30:00,2024-12-08 13:57:00,Machine C4,10,3224
3225,2024-01-09 13:30:00,2024-01-09 15:05:00,Machine C0,5,3225
3226,2024-02-10 14:30:00,2024-02-10 16:39:00,Machine C1,14,3226
3227,2024-03-11 15:30:00,2024-03-11 18:12:00,Machine C2,18,3227
3228,2024-04-12 10:30:00,2024-04-12 11:32:00,Machine C3,19,3228
3229,2024-05-13 11:30:00,2024-05-13 12:44:00,Machine C4,9,3229
3230,2024-06-14 12:30:00,2024-06-14 14:43:00,Machine C0,16,3230
3231,2024-07-15 13:30:00,2024-07-15 16:08:00,Machine C1,5,3231
3232,2024-08-16 14:30:00,2024-08-16 16:46:00,Machine C2,5,3232
3233,2024-09-17 15:30:00,2024-09-17 16:31:00,Machine C3,5,3233
3234,2024-10-18 10:30:00,2024-10-18 11:44:00,Machine C4,6,3234
3235,2024-11-19 11:30:00,2024-11-19 13:41:00,Machine C0,20,3235
3236,2024-12-20 12:30:00,2024-12-20 14:00:00,Machine C1,19,3236
3237,2024-01-21 13:30:00,2024-01-21 16:17:00,Machine C2,15,3237
3238,2024-02-22 14:30:00,2024-02-22 16:28:00,Machine C3,14,3238
3239,2024-03-23 15:30:00,2024-03-23 17:38:00,Machine C4,9,3239
3240,2024-04-24 10:30:00,2024-04-24 13:11:00,Machine C0,19,3240
3241,2024-05-25 11:30:00,2024-05-25 13:22:00,Machine C1,15,3241
3242,2024-06-26 12:30:00,2024-06-26 14:23:00,Machine C2,17,3242
3243,2024-07-27 13:30:00,2024-07-27 15:52:00,Machine C3,6,3243
3244,2024-08-28 14:30:00,2024-08-28 16:31:00,Machine C4,11,3244
3245,2024-09-01 15:30:00,2024-09-01 17:46:00,Machine C0,6,3245
3246,2024-10-02 10:30:00,2024-10-02 13:16:00,Machine C1,19,3246
3247,2024-11-03 11:30:00,2024-11-03 14:30:00,Machine C2,18,3247
3248,2024-12-04 12:30:00,2024-12-04 14:44:00,Machine C3,7,3248
3249,2024-01-05 13:30:00,2024-01-05 14:50:00,Machine C4,17,3249
3250,2024-02-06 14:30:00,2024-02-06 16:00:00,Machine C0,7,3250
3251,2024-03-07 15:30:00,2024-03-07 17:57:00,Machine C1,19,3251
3252,2024-04-08 10:30:00,2024-04-08 11:50:00,Machine C2,8,3252
3253,2024-05-09 11:30:00,2024-05-09 13:34:00,Machine C3,11,3253
3254,2024-06-10 12:30:00,2024-06-10 13:52:00,Machine C4,15,3254
3255,2024-07-11 13:30:00,2024-07-11 15:58:00,Machine C0,7,3255
3256,2024-08-12 14:30:00,2024-08-12 17:07:00,Machine C1,7,3256
3257,2024-09-13 15:30:00,2024-09-13 17:21:00,Machine C2,8,3257
3258,2024-10-14 10:30:00,2024-10-14 13:11:00,Machine C3,13,3258
3259,2024-11-15 11:30:00,2024-11-15 13:45:00,Machine C4,10,3259
3260,2024-12-16 12:30:00,2024-12-16 15:21:00,Machine C0,19,3260
3261,2024-01-17 13:30:00,2024-01-17 15:19:00,Machine C1,7,3261
3262,2024-02-18 14:30:00,2024-02-18 16:28:00,Machine C2,12,3262
3263,2024-03-19 15:30:00,2024-03-19 18:17:00,Machine C3,18,3263
3264,2024-04-20 10:30:00,2024-04-20 12:14:00,Machine C4,14,3264
3265,2024-05-21 11:30:00,2024-05-21 13:58:00,Machine C0,15,3265
3266,2024-06-22 12:30:00,2024-06-22 14:29:00,Machine C1,19,3266
3267,2024-07-23 13:30:00,2024-07-23 16:04:00,Machine C2,7,3267
3268,2024-08-24 14:30:00,2024-08-24 17:01:00,Machine C3,10,3268
3269,2024-09-25 15:30:00,2024-09-25 18:30:00,Machine C4,6,3269
3270,2024-10-26 10:30:00,2024-10-26 13:28:00,Machine C0,13,3270
3271,2024-11-27 11:30:00,2024-11-27 12:52:00,Machine C1,9,3271
3272,2024-12-28 12:30:00,2024-12-28 15:12:00,Machine C2,15,3272
3273,2024-01-01 13:30:00,2024-01-01 16:01:00,Machine C3,8,3273
3274,2024-02-02 14:30:00,2024-02-02 15:50:00,Machine C4,13,3274
3275,2024-03-03 15:30:00,2024-03-03 17:55:00,Machine C0,10,3275
3276,2024-04-04 10:30:00,2024-04-04 12:22:00,Machine C1,14,3276
3277,2024-05-05 11:30:00,2024-05-05 12:54:00,Machine C2,19,3277
3278,2024-06-06 12:30:00,2024-06-06 14:25:00,Machine C3,11,3278
3279,2024-07-07 13:30:00,2024-07-07 15:35:00,Machine C4,13,3279
3280,2024-08-08 14:30:00,2024-08-08 17:09:00,Machine C0,8,3280
3281,2024-09-09 15:30:00,2024-09-09 18:03:00,Machine C1,17,3281
3282,2024-10-10 10:30:00,2024-10-10 12:27:00,Machine C2,13,3282
3283,2024-11-11 11:30:00,2024-11-11 12:51:00,Machine C3,14,3283
3284,2024-12-12 12:30:00,2024-12-12 13:50:00,Machine C4,5,3284
3285,2024-01-13 13:30:00,2024-01-13 14:59:00,Machine C0,11,3285
3286,2024-02-14 14:30:00,2024-02-14 15:54:00,Machine C1,5,3286
3287,2024-03-15 15:30:00,2024-03-15 17:38:00,Machine C2,15,3287
3288,2024-04-16 10:30:00,2024-04-16 12:56:00,Machine C3,9,3288
3289,2024-05-17 11:30:00,2024-05-17 13:54:00,Machine C4,8,3289
3290,2024-06-18 12:30:00,2024-06-18 13:46:00,Machine C0,15,3290
3291,2024-07-19 13:30:00,2024-07-19 15:12:00,Machine C1,10,3291
3292,2024-08-20 14:30:00,2024-08-20 16:53:00,Machine C2,13,3292
3293,2024-09-21 15:30:00,2024-09-21 16:56:00,Machine C3,11,3293
3294,2024-10-22 10:30:00,2024-10-22 13:09:00,Machine C4,13,3294
3295,2024-11-23 11:30:00,2024-11-23 13:43:00,Machine C0,18,3295
3296,2024-12-24 12:30:00,2024-12-24 14:11:00,Machine C1,20,3296
3297,2024-01-25 13:30:00,2024-01-25 16:01:00,Machine C2,6,3297
3298,2024-02-26 14:30:00,2024-02-26 16:18:00,Machine C3,11,3298
3299,2024-03-27 15:30:00,2024-03-27 17:25:00,Machine C4,18,3299
3300,2024-04-28 10:30:00,2024-04-28 12:56:00,Machine C0,11,3300
3301,2024-05-01 11:30:00,2024-05-01 13:37:00,Machine C1,11,3301
3302,2024-06-02 12:30:00,2024-06-02 13:49:00,Machine C2,10,3302
3303,2024-07-03 13:30:00,2024-07-03 15:53:00,Machine C3,5,3303
3304,2024-08-04 14:30:00,2024-08-04 15:37:00,Machine C4,5,3304
3305,2024-09-05 15:30:00,2024-09-05 17:54:00,Machine C0,5,3305
3306,2024-10-06 10:30:00,2024-10-06 13:23:00,Machine C1,15,3306
3307,2024-11-07 11:30:00,2024-11-07 14:01:00,Machine C2,9,3307
3308,2024-12-08 12:30:00,2024-12-08 14:11:00,Machine C3,6,3308
3309,2024-01-09 13:30:00,2024-01-09 16:15:00,Machine C4,5,3309
3310,2024-02-10 14:30:00,2024-02-10 16:51:00,Machine C0,19,3310
3311,2024-03-11 15:30:00,2024-03-11 18:05:00,Machine C1,16,3311
3312,2024-04-12 10:30:00,2024-04-12 12:01:00,Machine C2,16,3312
3313,2024-05-13 11:30:00,2024-05-13 12:58:00,Machine C3,8,3313
3314,2024-06-14 12:30:00,2024-06-14 14:12:00,Machine C4,9,3314
3315,2024-07-15 13:30:00,2024-07-15 15:13:00,Machine C0,7,3315
3316,2024-08-16 14:30:00,2024-08-16 16:58:00,Machine C1,6,3316
3317,2024-09-17 15:30:00,2024-09-17 16:39:00,Machine C2,8,3317
3318,2024-10-18 10:30:00,2024-10-18 11:32:00,Machine C3,12,3318
3319,2024-11-19 11:30:00,2024-11-19 14:09:00,Machine C4,10,3319
3320,2024-12-20 12:30:00,2024-12-20 14:27:00,Machine C0,14,3320
3321,2024-01-21 13:30:00,2024-01-21 15:06:00,Machine C1,6,3321
3322,2024-02-22 14:30:00,2024-02-22 17:11:00,Machine C2,13,3322
3323,2024-03-23 15:30:00,2024-03-23 18:11:00,Machine C3,18,3323
3324,2024-04-24 10:30:00,2024-04-24 12:34:00,Machine C4,9,3324
3325,2024-05-25 11:30:00,2024-05-25 14:00:00,Machine C0,9,3325
3326,2024-06-26 12:30:00,2024-06-26 14:31:00,Machine C1,5,3326
3327,2024-07-27 13:30:00,2024-07-27 15:05:00,Machine C2,6,3327
3328,2024-08-28 14:30:00,2024-08-28 16:30:00,Machine C3,17,3328
3329,2024-09-01 15:30:00,2024-09-01 16:57:00,Machine C4,19,3329
3330,2024-10-02 10:30:00,2024-10-02 12:14:00,Machine C0,19,3330
3331,2024-11-03 11:30:00,2024-11-03 13:12:00,Machine C1,16,3331
3332,2024-12-04 12:30:00,2024-12-04 15:02:00,Machine C2,18,3332
3333,2024-01-05 13:30:00,2024-01-05 15:26:00,Machine C3,10,3333
3334,2024-02-06 14:30:00,2024-02-06 17:24:00,Machine C4,11,3334
3335,2024-03-07 15:30:00,2024-03-07 17:38:00,Machine C0,18,3335
3336,2024-04-08 10:30:00,2024-04-08 12:29:00,Machine C1,17,3336
3337,2024-05-09 11:30:00,2024-05-09 13:00:00,Machine C2,7,3337
3338,2024-06-10 12:30:00,2024-06-10 14:49:00,Machine C3,20,3338
3339,2024-07-11 13:30:00,2024-07-11 15:21:00,Machine C4,6,3339
3340,2024-08-12 14:30:00,2024-08-12 17:00:00,Machine C0,16,3340
3341,2024-09-13 15:30:00,2024-09-13 18:09:00,Machine C1,17,3341
3342,2024-10-14 10:30:00,2024-10-14 12:08:00,Machine C2,19,3342
3343,2024-11-15 11:30:00,2024-11-15 12:32:00,Machine C3,6,3343
3344,2024-12-16 12:30:00,2024-12-16 14:48:00,Machine C4,16,3344
3345,2024-01-17 13:30:00,2024-01-17 15:04:00,Machine C0,20,3345
3346,2024-02-18 14:30:00,2024-02-18 16:13:00,Machine C1,11,3346
3347,2024-03-19 15:30:00,2024-03-19 17:16:00,Machine C2,20,3347
3348,2024-04-20 10:30:00,2024-04-20 12:51:00,Machine C3,16,3348
3349,2024-05-21 11:30:00,2024-05-21 13:26:00,Machine C4,16,3349
3350,2024-06-22 12:30:00,2024-06-22 14:06:00,Machine C0,11,3350
3351,2024-07-23 13:30:00,2024-07-23 15:28:00,Machine C1,13,3351
3352,2024-08-24 14:30:00,2024-08-24 17:12:00,Machine C2,19,3352
3353,2024-09-25 15:30:00,2024-09-25 18:30:00,Machine C3,6,3353
3354,2024-10-26 10:30:00,2024-10-26 11:37:00,Machine C4,18,3354
3355,2024-11-27 11:30:00,2024-11-27 14:11:00,Machine C0,18,3355
3356,2024-12-28 12:30:00,2024-12-28 13:33:00,Machine C1,20,3356
3357,2024-01-01 13:30:00,2024-01-01 16:05:00,Machine C2,18,3357
3358,2024-02-02 14:30:00,2024-02-02 17:01:00,Machine C3,19,3358
3359,2024-03-03 15:30:00,2024-03-03 17:08:00,Machine C4,19,3359
3360,2024-04-04 10:30:00,2024-04-04 13:23:00,Machine C0,6,3360
3361,2024-05-05 11:30:00,2024-05-05 12:57:00,Machine C1,12,3361
3362,2024-06-06 12:30:00,2024-06-06 13:48:00,Machine C2,18,3362
3363,2024-07-07 13:30:00,2024-07-07 16:11:00,Machine C3,5,3363
3364,2024-08-08 14:30:00,2024-08-08 15:36:00,Machine C4,10,3364
3365,2024-09-09 15:30:00,2024-09-09 17:47:00,Machine C0,14,3365
3366,2024-10-10 10:30:00,2024-10-10 12:02:00,Machine C1,20,3366
3367,2024-11-11 11:30:00,2024-11-11 13:18:00,Machine C2,20,3367
3368,2024-12-12 12:30:00,2024-12-12 15:08:00,Machine C3,6,3368
3369,2024-01-13 13:30:00,2024-01-13 14:46:00,Machine C4,20,3369
3370,2024-02-14 14:30:00,2024-02-14 17:07:00,Machine C0,20,3370
3371,2024-03-15 15:30:00,2024-03-15 16:59:00,Machine C1,19,3371
3372,2024-04-16 10:30:00,2024-04-16 11:57:00,Machine C2,14,3372
3373,2024-05-17 11:30:00,2024-05-17 13:19:00,Machine C3,19,3373
3374,2024-06-18 12:30:00,2024-06-18 15:05:00,Machine C4,7,3374
3375,2024-07-19 13:30:00,2024-07-19 15:36:00,Machine C0,11,3375
3376,2024-08-20 14:30:00,2024-08-20 17:23:00,Machine C1,6,3376
3377,2024-09-21 15:30:00,2024-09-21 18:05:00,Machine C2,16,3377
3378,2024-10-22 10:30:00,2024-10-22 12:53:00,Machine C3,5,3378
3379,2024-11-23 11:30:00,2024-11-23 14:12:00,Machine C4,11,3379
3380,2024-12-24 12:30:00,2024-12-24 14:43:00,Machine C0,15,3380
3381,2024-01-25 13:30:00,2024-01-25 14:43:00,Machine C1,12,3381
3382,2024-02-26 14:30:00,2024-02-26 16:29:00,Machine C2,10,3382
3383,2024-03-27 15:30:00,2024-03-27 17:38:00,Machine C3,6,3383
3384,2024-04-28 10:30:00,2024-04-28 12:57:00,Machine C4,6,3384
3385,2024-05-01 11:30:00,2024-05-01 13:27:00,Machine C0,18,3385
3386,2024-06-02 12:30:00,2024-06-02 14:20:00,Machine C1,18,3386
3387,2024-07-03 13:30:00,2024-07-03 16:12:00,Machine C2,18,3387
3388,2024-08-04 14:30:00,2024-08-04 17:09:00,Machine C3,12,3388
3389,2024-09-05 15:30:00,2024-09-05 18:19:00,Machine C4,12,3389
3390,2024-10-06 10:30:00,2024-10-06 12:44:00,Machine C0,9,3390
3391,2024-11-07 11:30:00,2024-11-07 13:05:00,Machine C1,15,3391
3392,2024-12-08 12:30:00,2024-12-08 13:55:00,Machine C2,6,3392
3393,2024-01-09 13:30:00,2024-01-09 16:08:00,Machine C3,19,3393
3394,2024-02-10 14:30:00,2024-02-10 16:29:00,Machine C4,10,3394
3395,2024-03-11 15:30:00,2024-03-11 16:56:00,Machine C0,16,3395
3396,2024-04-12 10:30:00,2024-04-12 13:14:00,Machine C1,15,3396
3397,2024-05-13 11:30:00,2024-05-13 14:25:00,Machine C2,18,3397
3398,2024-06-14 12:30:00,2024-06-14 14:28:00,Machine C3,20,3398
3399,2024-07-15 13:30:00,2024-07-15 14:37:00,Machine C4,14,3399
3400,2024-08-16 14:30:00,2024-08-16 16:50:00,Machine C0,16,3400
3401,2024-09-17 15:30:00,2024-09-17 18:07:00,Machine C1,5,3401
3402,2024-10-18 10:30:00,2024-10-18 11:30:00,Machine C2,16,3402
3403,2024-11-19 11:30:00,2024-11-19 12:55:00,Machine C3,8,3403
3404,2024-12-20 12:30:00,2024-12-20 15:18:00,Machine C4,16,3404
3405,2024-01-21 13:30:00,2024-01-21 15:50:00,Machine C0,12,3405
3406,2024-02-22 14:30:00,2024-02-22 15:41:00,Machine C1,18,3406
3407,2024-03-23 15:30:00,2024-03-23 18:12:00,Machine C2,13,3407
3408,2024-04-24 10:30:00,2024-04-24 12:42:00,Machine C3,16,3408
3409,2024-05-25 11:30:00,2024-05-25 13:14:00,Machine C4,8,3409
3410,2024-06-26 12:30:00,2024-06-26 14:59:00,Machine C0,7,3410
3411,2024-07-27 13:30:00,2024-07-27 16:20:00,Machine C1,11,3411
3412,2024-08-28 14:30:00,2024-08-28 16:04:00,Machine C2,14,3412
3413,2024-09-01 15:30:00,2024-09-01 17:59:00,Machine C3,11,3413
3414,2024-10-02 10:30:00,2024-10-02 11:35:00,Machine C4,10,3414
3415,2024-11-03 11:30:00,2024-11-03 14:04:00,Machine C0,6,3415
3416,2024-12-04 12:30:00,2024-12-04 14:56:00,Machine C1,17,3416
3417,2024-01-05 13:30:00,2024-01-05 16:10:00,Machine C2,14,3417
