FillingID,F_DatumTijdStart,F_DatumTijdEind,F_Machine,BatchID
2677,2024-04-20 10:00:00,2024-04-20 12:47:00,Machine B2,2677
2678,2024-05-21 11:00:00,2024-05-21 12:28:00,Machine B3,2678
2679,2024-06-22 12:00:00,2024-06-22 13:27:00,Machine B4,2679
2680,2024-07-23 13:00:00,2024-07-23 14:38:00,Machine B0,2680
2681,2024-08-24 14:00:00,2024-08-24 15:04:00,Machine B1,2681
2682,2024-09-25 09:00:00,2024-09-25 11:44:00,Machine B2,2682
2683,2024-10-26 10:00:00,2024-10-26 12:55:00,Machine B3,2683
2684,2024-11-27 11:00:00,2024-11-27 12:47:00,Machine B4,2684
2685,2024-12-28 12:00:00,2024-12-28 14:56:00,Machine B0,2685
2686,2024-01-01 13:00:00,2024-01-01 14:57:00,Machine B1,2686
2687,2024-02-02 14:00:00,2024-02-02 16:02:00,Machine B2,2687
2688,2024-03-03 09:00:00,2024-03-03 12:00:00,Machine B3,2688
2689,2024-04-04 10:00:00,2024-04-04 11:46:00,Machine B4,2689
2690,2024-05-05 11:00:00,2024-05-05 12:32:00,Machine B0,2690
2691,2024-06-06 12:00:00,2024-06-06 14:19:00,Machine B1,2691
2692,2024-07-07 13:00:00,2024-07-07 14:07:00,Machine B2,2692
2693,2024-08-08 14:00:00,2024-08-08 15:48:00,Machine B3,2693
2694,2024-09-09 09:00:00,2024-09-09 10:05:00,Machine B4,2694
2695,2024-10-10 10:00:00,2024-10-10 12:23:00,Machine B0,2695
2696,2024-11-11 11:00:00,2024-11-11 13:58:00,Machine B1,2696
2697,2024-12-12 12:00:00,2024-12-12 14:09:00,Machine B2,2697
2698,2024-01-13 13:00:00,2024-01-13 14:35:00,Machine B3,2698
2699,2024-02-14 14:00:00,2024-02-14 16:30:00,Machine B4,2699
2700,2024-03-15 09:00:00,2024-03-15 10:12:00,Machine B0,2700
2701,2024-04-16 10:00:00,2024-04-16 12:55:00,Machine B1,2701
2702,2024-05-17 11:00:00,2024-05-17 12:34:00,Machine B2,2702
2703,2024-06-18 12:00:00,2024-06-18 14:33:00,Machine B3,2703
2704,2024-07-19 13:00:00,2024-07-19 15:01:00,Machine B4,2704
2705,2024-08-20 14:00:00,2024-08-20 15:26:00,Machine B0,2705
2706,2024-09-21 09:00:00,2024-09-21 11:09:00,Machine B1,2706
2707,2024-10-22 10:00:00,2024-10-22 12:10:00,Machine B2,2707
2708,2024-11-23 11:00:00,2024-11-23 12:30:00,Machine B3,2708
2709,2024-12-24 12:00:00,2024-12-24 14:39:00,Machine B4,2709
2710,2024-01-25 13:00:00,2024-01-25 14:28:00,Machine B0,2710
2711,2024-02-26 14:00:00,2024-02-26 15:50:00,Machine B1,2711
2712,2024-03-27 09:00:00,2024-03-27 10:45:00,Machine B2,2712
2713,2024-04-28 10:00:00,2024-04-28 11:57:00,Machine B3,2713
2714,2024-05-01 11:00:00,2024-05-01 12:27:00,Machine B4,2714
2715,2024-06-02 12:00:00,2024-06-02 13:05:00,Machine B0,2715
2716,2024-07-03 13:00:00,2024-07-03 15:59:00,Machine B1,2716
2717,2024-08-04 14:00:00,2024-08-04 16:13:00,Machine B2,2717
2718,2024-09-05 09:00:00,2024-09-05 11:14:00,Machine B3,2718
2719,2024-10-06 10:00:00,2024-10-06 12:58:00,Machine B4,2719
2720,2024-11-07 11:00:00,2024-11-07 12:34:00,Machine B0,2720
2721,2024-12-08 12:00:00,2024-12-08 14:23:00,Machine B1,2721
2722,2024-01-09 13:00:00,2024-01-09 15:21:00,Machine B2,2722
2723,2024-02-10 14:00:00,2024-02-10 16:51:00,Machine B3,2723
2724,2024-03-11 09:00:00,2024-03-11 10:25:00,Machine B4,2724
2725,2024-04-12 10:00:00,2024-04-12 12:51:00,Machine B0,2725
2726,2024-05-13 11:00:00,2024-05-13 13:32:00,Machine B1,2726
2727,2024-06-14 12:00:00,2024-06-14 14:18:00,Machine B2,2727
2728,2024-07-15 13:00:00,2024-07-15 15:28:00,Machine B3,2728
2729,2024-08-16 14:00:00,2024-08-16 16:25:00,Machine B4,2729
2730,2024-09-17 09:00:00,2024-09-17 11:31:00,Machine B0,2730
2731,2024-10-18 10:00:00,2024-10-18 12:06:00,Machine B1,2731
2732,2024-11-19 11:00:00,2024-11-19 12:22:00,Machine B2,2732
2733,2024-12-20 12:00:00,2024-12-20 14:34:00,Machine B3,2733
2734,2024-01-21 13:00:00,2024-01-21 14:33:00,Machine B4,2734
2735,2024-02-22 14:00:00,2024-02-22 15:12:00,Machine B0,2735
2736,2024-03-23 09:00:00,2024-03-23 10:00:00,Machine B1,2736
2737,2024-04-24 10:00:00,2024-04-24 11:20:00,Machine B2,2737
2738,2024-05-25 11:00:00,2024-05-25 12:04:00,Machine B3,2738
2739,2024-06-26 12:00:00,2024-06-26 14:27:00,Machine B4,2739
2740,2024-07-27 13:00:00,2024-07-27 14:41:00,Machine B0,2740
2741,2024-08-28 14:00:00,2024-08-28 15:45:00,Machine B1,2741
2742,2024-09-01 09:00:00,2024-09-01 10:44:00,Machine B2,2742
2743,2024-10-02 10:00:00,2024-10-02 11:49:00,Machine B3,2743
2744,2024-11-03 11:00:00,2024-11-03 12:53:00,Machine B4,2744
2745,2024-12-04 12:00:00,2024-12-04 13:48:00,Machine B0,2745
2746,2024-01-05 13:00:00,2024-01-05 15:37:00,Machine B1,2746
2747,2024-02-06 14:00:00,2024-02-06 16:01:00,Machine B2,2747
2748,2024-03-07 09:00:00,2024-03-07 10:30:00,Machine B3,2748
2749,2024-04-08 10:00:00,2024-04-08 12:17:00,Machine B4,2749
2750,2024-05-09 11:00:00,2024-05-09 12:22:00,Machine B0,2750
2751,2024-06-10 12:00:00,2024-06-10 14:09:00,Machine B1,2751
2752,2024-07-11 13:00:00,2024-07-11 14:21:00,Machine B2,2752
2753,2024-08-12 14:00:00,2024-08-12 15:20:00,Machine B3,2753
2754,2024-09-13 09:00:00,2024-09-13 10:59:00,Machine B4,2754
2755,2024-10-14 10:00:00,2024-10-14 11:29:00,Machine B0,2755
2756,2024-11-15 11:00:00,2024-11-15 13:50:00,Machine B1,2756
2757,2024-12-16 12:00:00,2024-12-16 13:45:00,Machine B2,2757
2758,2024-01-17 13:00:00,2024-01-17 15:25:00,Machine B3,2758
2759,2024-02-18 14:00:00,2024-02-18 16:21:00,Machine B4,2759
2760,2024-03-19 09:00:00,2024-03-19 10:53:00,Machine B0,2760
2761,2024-04-20 10:00:00,2024-04-20 11:50:00,Machine B1,2761
2762,2024-05-21 11:00:00,2024-05-21 12:11:00,Machine B2,2762
2763,2024-06-22 12:00:00,2024-06-22 13:56:00,Machine B3,2763
2764,2024-07-23 13:00:00,2024-07-23 14:53:00,Machine B4,2764
2765,2024-08-24 14:00:00,2024-08-24 15:53:00,Machine B0,2765
2766,2024-09-25 09:00:00,2024-09-25 10:58:00,Machine B1,2766
2767,2024-10-26 10:00:00,2024-10-26 11:28:00,Machine B2,2767
2768,2024-11-27 11:00:00,2024-11-27 13:42:00,Machine B3,2768
2769,2024-12-28 12:00:00,2024-12-28 14:52:00,Machine B4,2769
2770,2024-01-01 13:00:00,2024-01-01 15:10:00,Machine B0,2770
2771,2024-02-02 14:00:00,2024-02-02 15:42:00,Machine B1,2771
2772,2024-03-03 09:00:00,2024-03-03 11:29:00,Machine B2,2772
2773,2024-04-04 10:00:00,2024-04-04 12:21:00,Machine B3,2773
2774,2024-05-05 11:00:00,2024-05-05 13:55:00,Machine B4,2774
2775,2024-06-06 12:00:00,2024-06-06 14:46:00,Machine B0,2775
2776,2024-07-07 13:00:00,2024-07-07 14:35:00,Machine B1,2776
2777,2024-08-08 14:00:00,2024-08-08 16:46:00,Machine B2,2777
2778,2024-09-09 09:00:00,2024-09-09 10:44:00,Machine B3,2778
2779,2024-10-10 10:00:00,2024-10-10 12:12:00,Machine B4,2779
2780,2024-11-11 11:00:00,2024-11-11 12:32:00,Machine B0,2780
2781,2024-12-12 12:00:00,2024-12-12 14:05:00,Machine B1,2781
2782,2024-01-13 13:00:00,2024-01-13 14:34:00,Machine B2,2782
2783,2024-02-14 14:00:00,2024-02-14 16:22:00,Machine B3,2783
2784,2024-03-15 09:00:00,2024-03-15 10:39:00,Machine B4,2784
2785,2024-04-16 10:00:00,2024-04-16 11:31:00,Machine B0,2785
2786,2024-05-17 11:00:00,2024-05-17 13:51:00,Machine B1,2786
2787,2024-06-18 12:00:00,2024-06-18 13:43:00,Machine B2,2787
2788,2024-07-19 13:00:00,2024-07-19 15:12:00,Machine B3,2788
2789,2024-08-20 14:00:00,2024-08-20 15:12:00,Machine B4,2789
2790,2024-09-21 09:00:00,2024-09-21 11:17:00,Machine B0,2790
2791,2024-10-22 10:00:00,2024-10-22 11:41:00,Machine B1,2791
2792,2024-11-23 11:00:00,2024-11-23 12:52:00,Machine B2,2792
2793,2024-12-24 12:00:00,2024-12-24 13:01:00,Machine B3,2793
2794,2024-01-25 13:00:00,2024-01-25 15:33:00,Machine B4,2794
2795,2024-02-26 14:00:00,2024-02-26 15:05:00,Machine B0,2795
2796,2024-03-27 09:00:00,2024-03-27 11:28:00,Machine B1,2796
2797,2024-04-28 10:00:00,2024-04-28 12:58:00,Machine B2,2797
2798,2024-05-01 11:00:00,2024-05-01 13:53:00,Machine B3,2798
2799,2024-06-02 12:00:00,2024-06-02 14:38:00,Machine B4,2799
2800,2024-07-03 13:00:00,2024-07-03 15:48:00,Machine B0,2800
2801,2024-08-04 14:00:00,2024-08-04 15:10:00,Machine B1,2801
2802,2024-09-05 09:00:00,2024-09-05 10:11:00,Machine B2,2802
2803,2024-10-06 10:00:00,2024-10-06 11:58:00,Machine B3,2803
2804,2024-11-07 11:00:00,2024-11-07 13:53:00,Machine B4,2804
2805,2024-12-08 12:00:00,2024-12-08 13:21:00,Machine B0,2805
2806,2024-01-09 13:00:00,2024-01-09 14:45:00,Machine B1,2806
2807,2024-02-10 14:00:00,2024-02-10 16:59:00,Machine B2,2807
2808,2024-03-11 09:00:00,2024-03-11 10:51:00,Machine B3,2808
2809,2024-04-12 10:00:00,2024-04-12 11:36:00,Machine B4,2809
2810,2024-05-13 11:00:00,2024-05-13 13:27:00,Machine B0,2810
2811,2024-06-14 12:00:00,2024-06-14 13:47:00,Machine B1,2811
2812,2024-07-15 13:00:00,2024-07-15 15:37:00,Machine B2,2812
2813,2024-08-16 14:00:00,2024-08-16 16:04:00,Machine B3,2813
2814,2024-09-17 09:00:00,2024-09-17 11:53:00,Machine B4,2814
2815,2024-10-18 10:00:00,2024-10-18 12:34:00,Machine B0,2815
2816,2024-11-19 11:00:00,2024-11-19 13:49:00,Machine B1,2816
2817,2024-12-20 12:00:00,2024-12-20 14:42:00,Machine B2,2817
2818,2024-01-21 13:00:00,2024-01-21 15:19:00,Machine B3,2818
2819,2024-02-22 14:00:00,2024-02-22 15:37:00,Machine B4,2819
2820,2024-03-23 09:00:00,2024-03-23 11:38:00,Machine B0,2820
2821,2024-04-24 10:00:00,2024-04-24 11:18:00,Machine B1,2821
2822,2024-05-25 11:00:00,2024-05-25 12:02:00,Machine B2,2822
2823,2024-06-26 12:00:00,2024-06-26 13:59:00,Machine B3,2823
2824,2024-07-27 13:00:00,2024-07-27 15:29:00,Machine B4,2824
2825,2024-08-28 14:00:00,2024-08-28 16:35:00,Machine B0,2825
2826,2024-09-01 09:00:00,2024-09-01 11:19:00,Machine B1,2826
2827,2024-10-02 10:00:00,2024-10-02 12:01:00,Machine B2,2827
2828,2024-11-03 11:00:00,2024-11-03 13:52:00,Machine B3,2828
2829,2024-12-04 12:00:00,2024-12-04 13:24:00,Machine B4,2829
2830,2024-01-05 13:00:00,2024-01-05 15:57:00,Machine B0,2830
2831,2024-02-06 14:00:00,2024-02-06 16:59:00,Machine B1,2831
2832,2024-03-07 09:00:00,2024-03-07 10:49:00,Machine B2,2832
2833,2024-04-08 10:00:00,2024-04-08 12:40:00,Machine B3,2833
2834,2024-05-09 11:00:00,2024-05-09 13:31:00,Machine B4,2834
2835,2024-06-10 12:00:00,2024-06-10 14:19:00,Machine B0,2835
2836,2024-07-11 13:00:00,2024-07-11 15:44:00,Machine B1,2836
2837,2024-08-12 14:00:00,2024-08-12 16:26:00,Machine B2,2837
2838,2024-09-13 09:00:00,2024-09-13 10:49:00,Machine B3,2838
2839,2024-10-14 10:00:00,2024-10-14 11:41:00,Machine B4,2839
2840,2024-11-15 11:00:00,2024-11-15 12:50:00,Machine B0,2840
2841,2024-12-16 12:00:00,2024-12-16 14:45:00,Machine B1,2841
2842,2024-01-17 13:00:00,2024-01-17 14:37:00,Machine B2,2842
2843,2024-02-18 14:00:00,2024-02-18 15:37:00,Machine B3,2843
2844,2024-03-19 09:00:00,2024-03-19 10:19:00,Machine B4,2844
2845,2024-04-20 10:00:00,2024-04-20 11:40:00,Machine B0,2845
2846,2024-05-21 11:00:00,2024-05-21 13:45:00,Machine B1,2846
2847,2024-06-22 12:00:00,2024-06-22 13:28:00,Machine B2,2847
2848,2024-07-23 13:00:00,2024-07-23 15:16:00,Machine B3,2848
2849,2024-08-24 14:00:00,2024-08-24 16:42:00,Machine B4,2849
2850,2024-09-25 09:00:00,2024-09-25 10:48:00,Machine B0,2850
2851,2024-10-26 10:00:00,2024-10-26 11:51:00,Machine B1,2851
2852,2024-11-27 11:00:00,2024-11-27 12:37:00,Machine B2,2852
2853,2024-12-28 12:00:00,2024-12-28 13:44:00,Machine B3,2853
2854,2024-01-01 13:00:00,2024-01-01 14:28:00,Machine B4,2854
2855,2024-02-02 14:00:00,2024-02-02 15:41:00,Machine B0,2855
2856,2024-03-03 09:00:00,2024-03-03 11:03:00,Machine B1,2856
2857,2024-04-04 10:00:00,2024-04-04 11:47:00,Machine B2,2857
2858,2024-05-05 11:00:00,2024-05-05 12:34:00,Machine B3,2858
2859,2024-06-06 12:00:00,2024-06-06 13:50:00,Machine B4,2859
2860,2024-07-07 13:00:00,2024-07-07 15:12:00,Machine B0,2860
2861,2024-08-08 14:00:00,2024-08-08 15:01:00,Machine B1,2861
2862,2024-09-09 09:00:00,2024-09-09 11:11:00,Machine B2,2862
2863,2024-10-10 10:00:00,2024-10-10 12:22:00,Machine B3,2863
2864,2024-11-11 11:00:00,2024-11-11 13:54:00,Machine B4,2864
2865,2024-12-12 12:00:00,2024-12-12 14:10:00,Machine B0,2865
2866,2024-01-13 13:00:00,2024-01-13 15:51:00,Machine B1,2866
2867,2024-02-14 14:00:00,2024-02-14 16:50:00,Machine B2,2867
2868,2024-03-15 09:00:00,2024-03-15 10:32:00,Machine B3,2868
2869,2024-04-16 10:00:00,2024-04-16 11:31:00,Machine B4,2869
2870,2024-05-17 11:00:00,2024-05-17 13:54:00,Machine B0,2870
2871,2024-06-18 12:00:00,2024-06-18 14:23:00,Machine B1,2871
2872,2024-07-19 13:00:00,2024-07-19 14:22:00,Machine B2,2872
2873,2024-08-20 14:00:00,2024-08-20 16:27:00,Machine B3,2873
2874,2024-09-21 09:00:00,2024-09-21 11:29:00,Machine B4,2874
2875,2024-10-22 10:00:00,2024-10-22 12:42:00,Machine B0,2875
2876,2024-11-23 11:00:00,2024-11-23 13:41:00,Machine B1,2876
2877,2024-12-24 12:00:00,2024-12-24 13:06:00,Machine B2,2877
2878,2024-01-25 13:00:00,2024-01-25 14:08:00,Machine B3,2878
2879,2024-02-26 14:00:00,2024-02-26 16:01:00,Machine B4,2879
2880,2024-03-27 09:00:00,2024-03-27 10:57:00,Machine B0,2880
2881,2024-04-28 10:00:00,2024-04-28 12:07:00,Machine B1,2881
2882,2024-05-01 11:00:00,2024-05-01 12:03:00,Machine B2,2882
2883,2024-06-02 12:00:00,2024-06-02 14:19:00,Machine B3,2883
2884,2024-07-03 13:00:00,2024-07-03 15:01:00,Machine B4,2884
2885,2024-08-04 14:00:00,2024-08-04 15:55:00,Machine B0,2885
2886,2024-09-05 09:00:00,2024-09-05 11:50:00,Machine B1,2886
2887,2024-10-06 10:00:00,2024-10-06 12:39:00,Machine B2,2887
2888,2024-11-07 11:00:00,2024-11-07 12:39:00,Machine B3,2888
2889,2024-12-08 12:00:00,2024-12-08 13:07:00,Machine B4,2889
2890,2024-01-09 13:00:00,2024-01-09 14:05:00,Machine B0,2890
2891,2024-02-10 14:00:00,2024-02-10 16:49:00,Machine B1,2891
2892,2024-03-11 09:00:00,2024-03-11 10:51:00,Machine B2,2892
2893,2024-04-12 10:00:00,2024-04-12 11:19:00,Machine B3,2893
2894,2024-05-13 11:00:00,2024-05-13 12:49:00,Machine B4,2894
2895,2024-06-14 12:00:00,2024-06-14 14:17:00,Machine B0,2895
2896,2024-07-15 13:00:00,2024-07-15 14:11:00,Machine B1,2896
2897,2024-08-16 14:00:00,2024-08-16 16:31:00,Machine B2,2897
2898,2024-09-17 09:00:00,2024-09-17 11:04:00,Machine B3,2898
2899,2024-10-18 10:00:00,2024-10-18 12:00:00,Machine B4,2899
2900,2024-11-19 11:00:00,2024-11-19 13:58:00,Machine B0,2900
2901,2024-12-20 12:00:00,2024-12-20 13:49:00,Machine B1,2901
2902,2024-01-21 13:00:00,2024-01-21 15:20:00,Machine B2,2902
2903,2024-02-22 14:00:00,2024-02-22 16:07:00,Machine B3,2903
2904,2024-03-23 09:00:00,2024-03-23 11:27:00,Machine B4,2904
2905,2024-04-24 10:00:00,2024-04-24 11:45:00,Machine B0,2905
2906,2024-05-25 11:00:00,2024-05-25 12:15:00,Machine B1,2906
2907,2024-06-26 12:00:00,2024-06-26 14:04:00,Machine B2,2907
2908,2024-07-27 13:00:00,2024-07-27 14:51:00,Machine B3,2908
2909,2024-08-28 14:00:00,2024-08-28 15:24:00,Machine B4,2909
2910,2024-09-01 09:00:00,2024-09-01 10:19:00,Machine B0,2910
2911,2024-10-02 10:00:00,2024-10-02 11:06:00,Machine B1,2911
2912,2024-11-03 11:00:00,2024-11-03 12:03:00,Machine B2,2912
2913,2024-12-04 12:00:00,2024-12-04 14:30:00,Machine B3,2913
2914,2024-01-05 13:00:00,2024-01-05 14:07:00,Machine B4,2914
2915,2024-02-06 14:00:00,2024-02-06 15:53:00,Machine B0,2915
2916,2024-03-07 09:00:00,2024-03-07 11:04:00,Machine B1,2916
2917,2024-04-08 10:00:00,2024-04-08 11:33:00,Machine B2,2917
2918,2024-05-09 11:00:00,2024-05-09 13:27:00,Machine B3,2918
2919,2024-06-10 12:00:00,2024-06-10 13:31:00,Machine B4,2919
2920,2024-07-11 13:00:00,2024-07-11 15:09:00,Machine B0,2920
2921,2024-08-12 14:00:00,2024-08-12 16:08:00,Machine B1,2921
2922,2024-09-13 09:00:00,2024-09-13 11:46:00,Machine B2,2922
2923,2024-10-14 10:00:00,2024-10-14 12:08:00,Machine B3,2923
2924,2024-11-15 11:00:00,2024-11-15 13:05:00,Machine B4,2924
2925,2024-12-16 12:00:00,2024-12-16 13:01:00,Machine B0,2925
2926,2024-01-17 13:00:00,2024-01-17 14:33:00,Machine B1,2926
2927,2024-02-18 14:00:00,2024-02-18 16:46:00,Machine B2,2927
2928,2024-03-19 09:00:00,2024-03-19 10:19:00,Machine B3,2928
2929,2024-04-20 10:00:00,2024-04-20 12:31:00,Machine B4,2929
2930,2024-05-21 11:00:00,2024-05-21 13:25:00,Machine B0,2930
2931,2024-06-22 12:00:00,2024-06-22 14:12:00,Machine B1,2931
2932,2024-07-23 13:00:00,2024-07-23 15:42:00,Machine B2,2932
2933,2024-08-24 14:00:00,2024-08-24 15:10:00,Machine B3,2933
2934,2024-09-25 09:00:00,2024-09-25 10:32:00,Machine B4,2934
2935,2024-10-26 10:00:00,2024-10-26 12:50:00,Machine B0,2935
2936,2024-11-27 11:00:00,2024-11-27 13:04:00,Machine B1,2936
2937,2024-12-28 12:00:00,2024-12-28 14:05:00,Machine B2,2937
2938,2024-01-01 13:00:00,2024-01-01 15:22:00,Machine B3,2938
2939,2024-02-02 14:00:00,2024-02-02 16:25:00,Machine B4,2939
2940,2024-03-03 09:00:00,2024-03-03 10:34:00,Machine B0,2940
2941,2024-04-04 10:00:00,2024-04-04 11:01:00,Machine B1,2941
2942,2024-05-05 11:00:00,2024-05-05 12:50:00,Machine B2,2942
2943,2024-06-06 12:00:00,2024-06-06 14:35:00,Machine B3,2943
2944,2024-07-07 13:00:00,2024-07-07 16:00:00,Machine B4,2944
2945,2024-08-08 14:00:00,2024-08-08 16:40:00,Machine B0,2945
2946,2024-09-09 09:00:00,2024-09-09 10:56:00,Machine B1,2946
2947,2024-10-10 10:00:00,2024-10-10 12:15:00,Machine B2,2947
2948,2024-11-11 11:00:00,2024-11-11 13:33:00,Machine B3,2948
2949,2024-12-12 12:00:00,2024-12-12 14:57:00,Machine B4,2949
2950,2024-01-13 13:00:00,2024-01-13 15:47:00,Machine B0,2950
2951,2024-02-14 14:00:00,2024-02-14 15:15:00,Machine B1,2951
2952,2024-03-15 09:00:00,2024-03-15 10:34:00,Machine B2,2952
2953,2024-04-16 10:00:00,2024-04-16 11:49:00,Machine B3,2953
2954,2024-05-17 11:00:00,2024-05-17 12:26:00,Machine B4,2954
2955,2024-06-18 12:00:00,2024-06-18 14:47:00,Machine B0,2955
2956,2024-07-19 13:00:00,2024-07-19 14:57:00,Machine B1,2956
2957,2024-08-20 14:00:00,2024-08-20 15:03:00,Machine B2,2957
2958,2024-09-21 09:00:00,2024-09-21 10:52:00,Machine B3,2958
2959,2024-10-22 10:00:00,2024-10-22 12:28:00,Machine B4,2959
2960,2024-11-23 11:00:00,2024-11-23 12:18:00,Machine B0,2960
2961,2024-12-24 12:00:00,2024-12-24 14:45:00,Machine B1,2961
2962,2024-01-25 13:00:00,2024-01-25 15:55:00,Machine B2,2962
2963,2024-02-26 14:00:00,2024-02-26 15:15:00,Machine B3,2963
2964,2024-03-27 09:00:00,2024-03-27 11:03:00,Machine B4,2964
2965,2024-04-28 10:00:00,2024-04-28 12:58:00,Machine B0,2965
2966,2024-05-01 11:00:00,2024-05-01 13:03:00,Machine B1,2966
2967,2024-06-02 12:00:00,2024-06-02 13:59:00,Machine B2,2967
2968,2024-07-03 13:00:00,2024-07-03 15:57:00,Machine B3,2968
2969,2024-08-04 14:00:00,2024-08-04 15:14:00,Machine B4,2969
2970,2024-09-05 09:00:00,2024-09-05 10:48:00,Machine B0,2970
2971,2024-10-06 10:00:00,2024-10-06 12:30:00,Machine B1,2971
2972,2024-11-07 11:00:00,2024-11-07 13:17:00,Machine B2,2972
2973,2024-12-08 12:00:00,2024-12-08 14:34:00,Machine B3,2973
2974,2024-01-09 13:00:00,2024-01-09 15:41:00,Machine B4,2974
2975,2024-02-10 14:00:00,2024-02-10 15:07:00,Machine B0,2975
2976,2024-03-11 09:00:00,2024-03-11 10:17:00,Machine B1,2976
2977,2024-04-12 10:00:00,2024-04-12 11:53:00,Machine B2,2977
2978,2024-05-13 11:00:00,2024-05-13 13:10:00,Machine B3,2978
2979,2024-06-14 12:00:00,2024-06-14 14:25:00,Machine B4,2979
2980,2024-07-15 13:00:00,2024-07-15 15:10:00,Machine B0,2980
2981,2024-08-16 14:00:00,2024-08-16 16:16:00,Machine B1,2981
2982,2024-09-17 09:00:00,2024-09-17 10:44:00,Machine B2,2982
2983,2024-10-18 10:00:00,2024-10-18 12:25:00,Machine B3,2983
2984,2024-11-19 11:00:00,2024-11-19 12:39:00,Machine B4,2984
2985,2024-12-20 12:00:00,2024-12-20 14:12:00,Machine B0,2985
2986,2024-01-21 13:00:00,2024-01-21 14:19:00,Machine B1,2986
2987,2024-02-22 14:00:00,2024-02-22 16:09:00,Machine B2,2987
2988,2024-03-23 09:00:00,2024-03-23 10:38:00,Machine B3,2988
2989,2024-04-24 10:00:00,2024-04-24 11:50:00,Machine B4,2989
2990,2024-05-25 11:00:00,2024-05-25 13:00:00,Machine B0,2990
2991,2024-06-26 12:00:00,2024-06-26 14:17:00,Machine B1,2991
2992,2024-07-27 13:00:00,2024-07-27 14:46:00,Machine B2,2992
2993,2024-08-28 14:00:00,2024-08-28 15:57:00,Machine B3,2993
2994,2024-09-01 09:00:00,2024-09-01 11:54:00,Machine B4,2994
2995,2024-10-02 10:00:00,2024-10-02 11:42:00,Machine B0,2995
2996,2024-11-03 11:00:00,2024-11-03 12:50:00,Machine B1,2996
2997,2024-12-04 12:00:00,2024-12-04 13:58:00,Machine B2,2997
2998,2024-01-05 13:00:00,2024-01-05 15:11:00,Machine B3,2998
2999,2024-02-06 14:00:00,2024-02-06 15:59:00,Machine B4,2999
3000,2024-03-07 09:00:00,2024-03-07 11:00:00,Machine B0,3000
3001,2024-04-08 10:00:00,2024-04-08 11:56:00,Machine B1,3001
3002,2024-05-09 11:00:00,2024-05-09 13:26:00,Machine B2,3002
3003,2024-06-10 12:00:00,2024-06-10 14:41:00,Machine B3,3003
3004,2024-07-11 13:00:00,2024-07-11 15:49:00,Machine B4,3004
3005,2024-08-12 14:00:00,2024-08-12 15:00:00,Machine B0,3005
3006,2024-09-13 09:00:00,2024-09-13 11:54:00,Machine B1,3006
3007,2024-10-14 10:00:00,2024-10-14 11:51:00,Machine B2,3007
3008,2024-11-15 11:00:00,2024-11-15 13:25:00,Machine B3,3008
3009,2024-12-16 12:00:00,2024-12-16 14:58:00,Machine B4,3009
3010,2024-01-17 13:00:00,2024-01-17 14:40:00,Machine B0,3010
3011,2024-02-18 14:00:00,2024-02-18 16:32:00,Machine B1,3011
3012,2024-03-19 09:00:00,2024-03-19 12:00:00,Machine B2,3012
3013,2024-04-20 10:00:00,2024-04-20 11:18:00,Machine B3,3013
3014,2024-05-21 11:00:00,2024-05-21 13:35:00,Machine B4,3014
3015,2024-06-22 12:00:00,2024-06-22 14:50:00,Machine B0,3015
3016,2024-07-23 13:00:00,2024-07-23 14:15:00,Machine B1,3016
3017,2024-08-24 14:00:00,2024-08-24 16:50:00,Machine B2,3017
3018,2024-09-25 09:00:00,2024-09-25 10:33:00,Machine B3,3018
3019,2024-10-26 10:00:00,2024-10-26 12:28:00,Machine B4,3019
3020,2024-11-27 11:00:00,2024-11-27 13:48:00,Machine B0,3020
3021,2024-12-28 12:00:00,2024-12-28 14:49:00,Machine B1,3021
3022,2024-01-01 13:00:00,2024-01-01 14:44:00,Machine B2,3022
3023,2024-02-02 14:00:00,2024-02-02 16:06:00,Machine B3,3023
3024,2024-03-03 09:00:00,2024-03-03 10:15:00,Machine B4,3024
3025,2024-04-04 10:00:00,2024-04-04 12:06:00,Machine B0,3025
3026,2024-05-05 11:00:00,2024-05-05 12:14:00,Machine B1,3026
3027,2024-06-06 12:00:00,2024-06-06 14:58:00,Machine B2,3027
3028,2024-07-07 13:00:00,2024-07-07 14:35:00,Machine B3,3028
3029,2024-08-08 14:00:00,2024-08-08 15:07:00,Machine B4,3029
3030,2024-09-09 09:00:00,2024-09-09 10:17:00,Machine B0,3030
3031,2024-10-10 10:00:00,2024-10-10 11:14:00,Machine B1,3031
3032,2024-11-11 11:00:00,2024-11-11 13:54:00,Machine B2,3032
3033,2024-12-12 12:00:00,2024-12-12 14:17:00,Machine B3,3033
3034,2024-01-13 13:00:00,2024-01-13 14:50:00,Machine B4,3034
3035,2024-02-14 14:00:00,2024-02-14 16:49:00,Machine B0,3035
3036,2024-03-15 09:00:00,2024-03-15 10:35:00,Machine B1,3036
3037,2024-04-16 10:00:00,2024-04-16 11:19:00,Machine B2,3037
3038,2024-05-17 11:00:00,2024-05-17 12:28:00,Machine B3,3038
3039,2024-06-18 12:00:00,2024-06-18 13:59:00,Machine B4,3039
3040,2024-07-19 13:00:00,2024-07-19 14:41:00,Machine B0,3040
3041,2024-08-20 14:00:00,2024-08-20 16:33:00,Machine B1,3041
3042,2024-09-21 09:00:00,2024-09-21 10:08:00,Machine B2,3042
3043,2024-10-22 10:00:00,2024-10-22 12:48:00,Machine B3,3043
